,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
6831,A Homecoming for the Holidays,Romance-TV Movie,en,Lighthouse Pictures-Michael G. Larkin Productions,0,0,90,Released,2019,Country singer Charlotte is home for the holidays and brother Ryan's fellow ex-soldier Matt is in town. Writing her new album Charlotte works with Matt to build a house for a friend in town.,1,,
6832,Kill Me Twice,Thriller-Drama-TV Movie,en,MarVista Entertainment,0,0,87,Released,2019,A woman fakes her own death and that of her young son to get away from her abusive former partner. But when he discovers that they are still alive he comes looking for them leading the woman to decide whether she must finally face up to her past.,1,,
6833,Wake Up,Horror-Thriller,en,Hawk9 Productions,0,0,78,Released,2019,When a psychiatric doctor researches a young girls' diary to find out why she murdered her entire family he begins to fall into the same state of insomnia and confusion that led her to lose her mind.,1,,
6834,Saving Flora,Adventure-Drama-Family,en,FJ Productions-Dream Factory Group,0,0,95,Released,2019,Flora is a circus elephant who can no longer perform her tricks. The night before she's scheduled to be euthanized the circus owner's 14-year old daughter Dawn sneaks Flora from the circus. All that stands between them and the safety of the elephant preserve is two hundred kilometers of woods one raging river two elephant hunters and the fear of not making it.,1,,47
6836,A Good Woman Is Hard to Find,Thriller-Crime,en,Frakas Productions-February Films-Superbe Films,0,0,97,Released,2019,The recently widowed mother of two Sarah is desperate to know who murdered her husband in front of her young son rendering him mute. Coerced into helping a low-life drug dealer stash narcotics stolen from the local Mr. Big she's forced into taking drastic action to protect her children evolving from downtrodden submissive to take-charge vigilante.,1,92,67
6837,The Laundromat,Drama-Crime-Comedy,en,Anonymous Content-Grey Matter Studios-Topic Studios-Sugar23,0,0,96,Released,2019,When her idyllic vacation takes an unthinkable turn Ellen Martin begins investigating a fake insurance policy only to find herself down a rabbit hole of questionable dealings that can be linked to a Panama City law firm and its vested interest in helping the world's wealthiest citizens amass larger fortunes.,1,41,39
6838,Amor Assombrado,Drama,en,Cinética Filmes e Produções,0,0,91,Released,2019,A successful writer in a creative crisis lives with her characters and others who do not know what dimension they live in.,1,,
6839,Tempting Fate,Drama-TV Movie-Romance,en,Lifetime-Lifetime Television,0,0,90,Released,2019,Gabby's picture perfect marriage to Elliott is jeopardized when she meets Matt a handsome younger man who ignites a fire and desire within her. Based on the New York Times best-selling novel of the same name.,1,,
6846,The Wrong Mommy,Thriller-TV Movie,en,Hybrid,0,0,86,Released,2019,After receiving a promotion and more responsibility at work Melanie decides to hire Phoebe as her personal assistant. Smart and cunning Phoebe has an ulterior motive for taking the job and a twisted plan for revenge involving Melanie's mother.,1,,
6847,Walk. Ride. Rodeo.,Drama,en,Poker Productions,0,0,100,Released,2019,Tells the incredible true story of Amberley Snyder a nationally ranked rodeo barrel racer who defies the odds after barely surviving a car accident that leaves her paralyzed from the waist down.,1,,
6851,A Lover Betrayed,Thriller-TV Movie,en,Golden Oak Entertainment-Shadowland LLC,0,0,96,Released,2019,Five years after her son was killed Tess Ford is ready to live again. But a one-night romance with a handsome soldier throws her life back into chaos as the young man's attraction turns out to be a frightening obsession.,1,,
6855,"Balance, Not Symmetry",Drama,en,Dignity Film Finance-Northcott Films,0,0,97,Released,2019,An American student living a privileged existence at Glasgow School of Art faces the unexpected death of her father. Consumed with her loss she finds herself re-examining both her life and inner circle.,1,,
6857,Christmas Hotel,Romance-TV Movie,en,Hybrid,0,0,80,Released,2019,A big city hotelier's boss informs her that she will receive a promotion if she can pull off a major project.,1,,
6868,Dream Killer,Thriller-TV Movie,en,Concord Films,0,0,89,Released,2019,When a rising teen singer is falsely accused of murdering her producer her estranged mother must find the real killer before her daughter is sent to prison for life.,1,,
6876,Same But Different: A True New Zealand Love Story,Romance-Comedy,en,RAW Productions,0,0,95,Released,2019,Same But Different: A True New Zealand Love Story follows Rachel a single working Grey Lynn mum who breaks a three-year spell of singledom to pursue her escalating feelings for Nikki whom she meets at a Māori film festival.,1,,
6877,The Undying Swan,Animation-Horror-Romance,en,Flugendorf Films,0,0,64,Released,2019,A down and out adventurer gets a job telling fortunes in the carpets he cleans. One such reading leads him to Belgrade to fall for a dancer whose boyfriends all end up dead and haunting her plumbing.,1,,
6883,Escaping the Madhouse: The Nellie Bly Story,Thriller,en,Lifetime,0,0,88,Released,2019,An investigative reporter Nellie Bly who’s on a mission to expose the deplorable conditions and mistreatment of patients at the notorious Women’s Lunatic Asylum and feigns mental illness in order to be institutionalized to report from the inside. The movie is an account of actual events surrounding Nellie’s stay beginning after she has undergone treatment leaving her with no recollection of how she came to the asylum or her real identity.,1,,
6890,Trapped: The Alex Cooper Story,Drama-TV Movie,en,Silver Screen Pictures-Lifetime Television,0,0,120,Released,2019,When a teenager reveals that she is gay to her devout Mormon parents they decide to send her to a conversion therapy home in Utah.,1,,
6894,Halloween at Aunt Ethel's,Horror-Comedy,en,Mazz Appeal Films-Hawk9 Productions-J. Thor Productions,0,0,80,Released,2019,Everyone in town knows the story of Old Aunt Ethel. It's said she makes Halloween candy and pumpkin pie out of the kids that trick-or-treat at her house. This Halloween the neighborhood teens are going to find out the truth.,1,,
6900,The Nearest Human Being,Comedy-Drama-Romance,en,Creative Realm-Cultivated Films,0,0,80,Released,2019,Devin's struggles between an office job he hates and a pitiful career as an actor get worse when his beautiful girlfriend Jasmine decides to stop hoping he could ever turn into serious 'relationship material'. She seizes the opportunity to try new experiences but soon her reckless single life induces Jasmine to question herself. Will she give Devin a second chance?,1,,
6909,Darling Nikki,Drama,en,Cinema Epoch-Brooklyn Reptyle Films-CineRidge Entertainment-Photomundo International-Rain in Vienna Films,0,0,62,Released,2019,"Nikki is a carefree fun-loving girl juggling the men in her life in her quest for the ultimate love. She soon falls into a fantasy world where she is no longer able to distinguish her real life with her ""secret"" one.",1,,
6911,All Roads to Pearla,Drama-Thriller,en,goPOP FILMS-Red Entertainment,0,0,108,Released,2019,A Texas town awakes when a high school wrestler gets entangled with a drifter and her psychopathic lover. Lives then intertwine and spiral violently out of control once he becomes her escort driver.,1,60,
6916,Matchmaker Christmas,Romance-TV Movie,en,Candlelight Media Group-Silver Peak Productions-SunWorld Pictures,0,0,90,Released,2019,As the Christmas party for a book publishing company approaches editor Maggie volunteers to help her boss Amanda find a date. Matchmaking is a bit of a hobby for Maggie but she is thrown off her game when Jaxson her old boyfriend from her college years shows up at her work — as a newly signed successful author. Maggie would love to deny she feels anything for him still but Jaxson isn’t making it easy. She’ll have to face her decisions of the past along with Amanda eyeing Jaxson to bring together the perfect matches at Christmas.,1,,
6919,Where We Disappear,Drama,en,Gmouse,0,0,73,Released,2019,A story of survival about a woman's first night in a Soviet prison camp. After committing a crime to protect her son Anastasia is sentenced to 12 years in a Soviet prison camp. Her arrival upsets the balance between the inmates. In a night of backstabbing and shifting alliances she must find a way to escape and discover the hidden truth of her survival.,1,,
6928,Critters Attack!,Horror-Science Fiction-Comedy-TV Movie,en,New Line Cinema-Warner Bros. Television-Blue Ribbon Content,0,0,89,Released,2019,Follows 20-year-old Drea who reluctantly takes a job babysitting for a professor of a college she hopes to attend. Struggling to entertain the professor's children Trissy and Jake along with her own little brother Phillip  Drea takes them on a hike unaware that mysterious alien critters have crash-landed and started devouring every living thing they encounter.,1,,
6930,Psycho Granny,Thriller-TV Movie,en,MarVista Entertainment,0,0,86,Released,2019,After Samantha's mother passes away her spirits are lifted with the sudden appearance of her long lost Grandmother Colleen. All is well until Colleen's dark past reveals itself and Sam is forced to fight for her life.,1,,
6939,The Christmas Cabin,TV Movie-Comedy-Romance,en,Quantum Arc Media,0,0,85,Released,2019,When Seth unknowingly interrupts Sammi's quiet holiday getaway at her family cabin their hearts get more than they bargain for; The Christmas Cabin is a romantic comedy about finding unexpected love with a little help from the Christmas season.,1,,0
6947,Nancy Drew and the Hidden Staircase,Crime-Family-Comedy-Mystery,en,Red 56-A Very Good Production,0,0,89,Released,2019,Nancy Drew a smart high schooler with a penchant for keen observation and deduction stumbles upon the haunting of a local home. A bit of an outsider struggling to fit into her new surroundings Nancy and her pals set out to solve the mystery make new friends and establish their place in the community,1,,46
6949,A Beauty & The Beast Christmas,TV Movie-Drama-Romance,en,The Asylum,0,0,86,Released,2019,Ginger Holiday a peppy Christmas influencer is convinced by her agent to fake a holiday romance with viral bad boy Beau Bradley to gain more followers. Ginger and Beau initially can't stand each other but as they spend more time together they realize the feelings they had to fake at first might just be turning into something heartfelt.,1,,
6953,Dark Light,Horror-Science Fiction-Thriller,en,Zee Studios International,0,0,90,Released,2019,A woman returns to her family home and discovers it to be inhabited by monsters.,1,,16
6956,Best Friend's Betrayal,Drama-Thriller-TV Movie,en,Lifetime-Reel One Entertainment-Cover Productions,0,0,120,Released,2019,Best friends Katie and Jess are inseparable and have always had each other's backs. When Jess begins a new serious relationship Katie is unsure of the new perfect man and famous crime writer Nick. She wants to support her friend's newfound happiness but is fiercely protective. Katie's obsession with Jess soon proves deadly and it is up to the recently vilified Nick to expose the bestie before it is too late.,1,,
6959,Justice League vs. the Fatal Five,Animation-Action-Science Fiction,en,Warner Bros. Animation-DC Entertainment,0,0,77,Released,2019,The Justice League faces a powerful new threat — the Fatal Five! Superman Batman and Wonder Woman seek answers as the time-traveling trio of Mano Persuader and Tharok terrorize Metropolis in search of budding Green Lantern Jessica Cruz. With her unwilling help they aim to free remaining Fatal Five members Emerald Empress and Validus to carry out their sinister plan. But the Justice League has also discovered an ally from another time in the peculiar Star Boy — brimming with volatile power could he be the key to thwarting the Fatal Five? An epic battle against ultimate evil awaits!,1,,
6971,Family,Comedy,en,Stage 6 Films-Naegle Ink,0,0,84,Released,2019,An emotionally stunted aunt tries to bond with her thirteen year old niece who wants nothing more than to run away from home and become a juggalo.,1,,
6972,State Like Sleep,Drama,en,The Orchard-3311 Productions-Scythia Films-Code Red Productions-Sight Unseen Pictures,0,0,105,Released,2019,Following the death of her husband Katherine travels to Brussels where a few loose ends become a whole web of secrets as she untangles her late spouse’s mysterious last days alive.,1,37,16
6975,Aberdeen,Drama,en,Cloudstar Pictures,0,0,90,Released,2019,Mia in attempts to make it in a male-dominated sports journalism industry begins to expose the dark underbelly of high school sports in her small hometown. Now she must choose between her loyalties to her town and her career aspirations.,1,87,79
6976,In the Tall Grass,Horror-Drama-Thriller,en,Copperheart Entertainment-Mosaic,0,0,102,Released,2019,After hearing a child screaming for help from the green depths of a vast field of tall grass Becky a pregnant woman and Cal her brother park their car near a mysterious abandoned church and recklessly enter the field discovering that they are not alone and because of some reason they are unable of escaping a completely inextricable vegetable labyrinth.,1,,
6989,Sweetheart,Horror-Thriller,en,Blumhouse Productions,0,0,82,Released,2019,Jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone. She must spend her days not only surviving the elements but must also fend off the malevolent force that comes out each night.,1,93,50
6990,Isn't It Romantic,Comedy-Fantasy-Romance,en,New Line Cinema-Broken Road Productions-Bron Studios-Creative Wealth Media Finance-Camp Sugar,0,0,89,Released,2019,For a long time Natalie an Australian architect living in New York City had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.,1,,
6994,A Christmas Prince: The Royal Baby,Romance-Family,en,Motion Picture Corporation of America,0,0,84,Released,2019,Christmas brings the ultimate gift to Aldovia: a royal baby. But first Queen Amber must help her family and kingdom by finding a missing peace treaty.,1,,
6995,Inner Ghosts,Horror,en,Bad Behavior,0,0,89,Released,2019,If ghosts can think and remember who they are then the physical brain is not the only place where we store our inner selves. Helen is asked to train two young women into the art of communicating with the dead. But Helen's days as a medium are long gone. In fact she gave up that life 15 years ago when she lost her daughter. Today Helen is a different woman dedicated to her career in brain research. Things start to change when a visit from the other side offers her the design of a device that can do amazing things. But to everything there is a risk.,1,,
6996,The Blood Thins,Horror,en,Shadowmoss Entertainment,0,0,72,Released,2019,Polly Duggin a young wife and mother who abruptly loses her husband and young daughter by weird and unusual circumstances and is forced to begin a quest to discover the true cause of the tragedy. The plot twists and turns as Polly confronts strange visions and disembodied voices.,1,,
6997,Harriet,Drama-History,en,Focus Features,0,0,125,Released,2019,The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes. Her courage ingenuity and tenacity freed hundreds of slaves and changed the course of history.,1,74,97
7008,Dreamland,Thriller-Drama,en,Automatik Entertainment-LuckyChap Entertainment-Romulus Entertainment,0,0,98,Released,2019,Amid the dust storms and economic depression of Dust Bowl Era Oklahoma Eugene Evans finds his family farm on the brink of foreclosure. Discovering fugitive bank robber Allison Wells hiding in his small town he is torn between claiming the bounty on her head and his growing attraction to the seductive criminal.,1,,22
7010,Dark Whispers - Volume 1,Horror-Thriller,en,hemlock & cedar films,0,0,104,Released,2019,When Clara discovers her deceased mother’s revered ‘Book of Dark Whispers’ she can’t stop reading the strange stories within its mystical pages. Each weird tale reveals a new facet of the twisted human psyche… or the not-so-human as the case may be. From the horror of grief to sharehouse living disaster from existential dread to right-swiping vampires there’s something for all tastes; as long as those tastes are twisted!,1,,
7012,Beneath the Blue Suburban Skies,Drama,en,Marlboro Road Gang Productions,0,0,95,Released,2019,A suburban wife and mother longs to escape the monotony of her daily routine and the stress caused by her underwhelming adult children.,1,,
7015,Kim Possible,Family-Action-Adventure-Comedy-TV Movie,en,Omnifilm Entertainment,0,0,86,Released,2019,Everyday teen hero Kim Possible and her best friend Ron Stoppable embark on their freshman year of high school all while saving the world from evil villains. While Kim and Ron have always been one step ahead of their opponents navigating the social hierarchy of high school is more challenging than the action-hero ever imagined. With Drakken and Shego lurking in the wings Kim must rely on her family and Team Possible—Ron tech-genius Wade new friend Athena and Rufus a Naked mole-rat.,1,,
7017,Mystery 101,Crime-Mystery-TV Movie,en,Hallmark Media,0,0,84,Released,2019,When a college student is found dead English professor Amy uses her crime fiction expertise to unravel the case faster than detective Travis who ends up working with Amy to catch the killer.,1,,17
7023,A Bride's Revenge,Thriller-TV Movie,en,Johnson Production Group,0,0,83,Released,2019,As Miya and her fiancé plan their dream wedding they are stalked by an eerie and dangerous veiled bride who is determined that Miya will never walk down the aisle.,1,,
7026,I Spit on Your Grave: Déjà Vu,Horror-Thriller,en,Deja Vu,0,0,148,Released,2019,Following her rape Jennifer Hills wrote a bestselling account of her ordeal and of the controversial trial in which she was accused of taking the law into her own hands and brutally killing her assailants. In the small town where the rape and revenge took place the relatives of the rapists she killed are furious that the court declared her not guilty and resolve to take justice into their own hands.,1,,
7027,No Fathers in Kashmir,Drama,en,Alipur Films,0,0,108,Released,2019,A teenage British Kashmiri Noor retraces her roots. She is joined by Majid a local Kashmiri boy who is more smitten by her exotic foreignness than her obsession to unravel the mysteries of their disappeared fathers.,1,64,
7031,Polaroid,Horror-Thriller-Mystery,en,The Weinstein Company-Vertigo Entertainment-Dimension Films-Eldorado Films,0,0,88,Released,2019,High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all.,1,,
7032,Through Black Spruce,Drama-Mystery,en,Serendipity Point Films,0,0,111,Released,2019,The disappearance of a young Cree woman in Toronto traumatizes her Northern Ontario family and sends her twin sister on a journey south to find her.,1,40,82
7035,Tell It to the Bees,Romance-Drama,en,Taking a Line for a Walk Productions-Riverstone Pictures-Archface Films-Cayenne Film Company-Reliance Entertainment Productions 8,0,0,106,Released,2019,Dr. Jean Markham returns to the town she left as a teenager to take over her late father's medical practice. When a school-yard scuffle lands Charlie in her surgery she invites him to visit the hives in her garden and tell his secrets to the bees as she once did. The new friendship between the boy and the bee keeper brings his mother Lydia into Jean's world.,1,53,61
7036,Ruthless! The Musical,Music-Comedy,en,BroadwayHD-Del Marco Pictures,0,0,108,Released,2019,Talented eight year old Tina Denmark will do anything to play the lead in her school musical. Anything! As Tina discovers where her talent comes from she shows us just what it takes to succeed...,1,,
7038,Staging Christmas,Romance-TV Movie,en,Hybrid,0,0,90,Released,2019,Lori stages homes for a living and her busiest season is Christmas! Though she normally only stages homes that are for sale she’s intrigued when a wealthy widower named Elliot asks her to stage his home for the holidays to cheer up his daughter Maddie. As Lori spends more and more time with Elliot and Maddie she starts to feel like part of the family.,1,,25
7040,Behind the Trees,Horror-Thriller-Mystery,en,Rania Sky Studios,0,0,87,Released,2019,While on a romantic getaway in the Indian wilderness a couple from Los Angeles accidentally witnesses the haunting exorcism of an 11-year old girl. They decide to rescue her.,1,,
7041,Secret Obsession,Drama-Thriller,en,Hybrid,0,0,97,Released,2019,Newlywed Jennifer is brutally attacked at a dark rest stop. While healing from her injuries she can’t recall anything from her past including the ordeal. Her husband Russell  is just thankful she’s alive and eager to get her home. As he reintroduces her to their secluded mountain estate Detective Page  pursues Jennifer’s assailant — his own daughter went missing and was never found. The same fate now awaits Jennifer unless someone realizes that her loving caretaker is actually her captor.,1,,
7052,Deadly Excursion,Thriller-TV Movie,en,filmpool-Angry Monkey Entertainment-Skibavision-Copper Beeches,0,0,120,Released,2019,A woman and her daughter charter a sail boat while on spring break only to discover the captain has plans to make sure they never return home.,1,,100
7063,The Magical Christmas Shoes,Romance-TV Movie-Comedy,en,Chesler/Perlmutter Productions,0,0,90,Released,2019,A pair of magical shoes step into Kayla Hummel’s holiday season allowing her to rediscover her Christmas spirit and find love too.,1,,
7066,I Almost Married a Serial Killer,Thriller-TV Movie,en,Formula Features,0,0,90,Released,2019,To escape a serial killer a single mom and her daughter enter witness protection only to find their lives in greater danger than ever.,1,,
7068,Just One More Kiss,Drama-Romance,en,Morning Dove Pictures-BarBHouse,0,0,100,Released,2019,"""Til death do us part"" wasn't nearly long enough for Max and Abby as his ghost returns to help her get over him. But with a second chance to be together neither will ever want to say goodbye again.",1,,
7078,1BR,Thriller-Drama-Horror,en,Malevolent FIlms,0,0,90,Released,2019,When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles she thinks she's hit the jackpot. It's got plenty of space friendly tenants group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly except for the weirdo Lester. Soon Sarah learns she didn't choose this apartment — it chose her.,1,88,52
7079,Killer Reputation,Thriller-TV Movie,en,Reel One Entertainment-Cartel Pictures-The Cartel,0,0,90,Released,2019,Hollywood PR maven Adrienne takes pride in her low profile and good reputation. Yet she risks both to help a fading action star accused of killing his ex-wife. She believes he’s innocent because she knows him better than most; they were college sweethearts. But whoever the real killer is no one in Gareth’s life is safe and once again… that includes Adrienne. Shara Connolly Mark Lawson Anna Hutchison star.,1,,
7109,Eat Me,Drama-Thriller,en,Oroboro-Eat Me Films-Rumpus Room Productions,0,0,95,Released,2018,Over the course of one torturous night a suicidal woman and the violent home intruder that saved her life test the limits of human endurance and the boundaries of forgiveness.,1,,85
7119,Rok Sako To Rok Lo,Family-Romance-Comedy,en,Film Factory,0,0,78,Released,2018,Sara and Sultan are madly in love and wants to be married but there is a problem. Sara belongs to an ultra-modern household her mother is learning to be a classical musician and her father is an open minded person. On the other hand Sultan’s father is a feudal lord from Punjab with a warm heart his mother a traditionalist. Everything seems fine until the two families meet for the first time. Sara knows that her parents would never let her move to a village after her marriage with Sultan and Sultan is certain that her mother would never accept Sara’s families’ ultra-modern ways.,1,,
7123,Salton Sea,Drama,en,Colab Studios,0,0,79,Released,2018,Hoping to convince his wife that a promotion across the country could change their lives Brian takes her on a trip to a faded resort town where they once honeymooned. Here Brian is forced to examine his own marriage fears and integrity.,1,63,82
7127,Nocturnal,Drama-Thriller,en,Hillside Pictures-Overlook Pictures,0,0,105,Released,2018,Dexter Harris a marine biologist and devoted family man comes home to find his wife and child murdered during a home invasion. He hopes for justice; however his family's murderers are sentenced lightly. On the edge of a mental breakdown he seeks the help of a psychologist Dr. Miranda Miller who diagnoses him with post-traumatic stress disorder. After only a couple of visits Dr. Miller's therapeutic relationship with Dexter is on the verge of becoming compromised by Dexter's progressive mental instability. Dexter begins to mentally replace his deceased wife and child with Dr. Miller and her daughter. Finding out that Dr. Miller has a husband Kevin Miller infuriates Dexter and sets him on a path of destruction. Kidnapping and brutally murdering Raymond Tucker his family's killer he continues on this hunt and kidnaps Kevin. Suspecting that Dexter is responsible she races against time to find Kevin before he becomes the next victim.,1,94,
7147,Mary Goes Round,Drama,en,Wildling Pictures,0,0,87,Released,2018,When a substance abuse counsellor gets arrested for a DUI and returns to her hometown of Niagara Falls she learns that her estranged father is dying of cancer and wants her to form a bond with her teenage half-sister that she's never met.,1,90,88
7153,Manon (The Royal Ballet),Music,en,Royal Opera House,0,0,120,Released,2018,Manon’s brother Lescaut is offering her to the highest bidder when she meets Des Grieux and falls in love. They elope to Paris but when Monsieur G.M. offers Manon a life of luxury as his mistress she can’t resist.,1,,
7154,Miss Granny,Comedy-Drama,en,Viva Films-N² Productions-CJ Entertainment,0,0,120,Released,2018,In the Philippine remake of the 2014 South Korean film of the same name an elderly woman in her 70s suddenly finds herself to be in her 20s after having her picture taken in a mysterious photo studio.,1,80,88
7156,Solace,Drama,en,Morgan's Mark,0,0,87,Released,2018,Following the death of her father a 17-year-old girl is sent to live with her estranged family and finds comfort in a questionable friendship with a self-destructive neighbor leading both on a startling path to self discovery.,1,24,44
7158,Darci Lynne: My Hometown Christmas,Comedy-Family-Music,en,Triage Entertainment-Syco Entertainment,0,0,60,Released,2018,Darci Lynne Farmer and her puppet friends Petunia Oscar Katie and Edna perform with special musical guests and visit Farmer's hometown.,1,,
7166,The Bounty Killer,Action-Western,en,Chip Baker Films-Almeria Films-Fonofox,0,0,87,Released,2018,A bounty killer is hired by a Mexican landowner to rescue his daughter after she's kidnapped by a gang of outlaws on her wedding day.,1,,
7169,Parallel Chords,Drama,en,2 Focus-Parallel Chords,0,0,98,Released,2018,A young violinist struggles to assert her individuality amidst the intense pressure of her pianist father and the weight of her own musical ability.,1,,90
7182,Norah Jones: Live at Ronnie Scott's,Music,en,Eagle Vision,0,0,116,Released,2018,Multiple Grammy Award winner Norah Jones plays an exclusive sold-out show at the world-famous Ronnie Scott’s Jazz Club in London. This wonderfully intimate live performance film sees Jones return to the piano accompanied on stage by drummer Brian Blade and bassist Chris Thomas to form a classic jazz trio. The group play tracks from Jones’ sixth solo album Day Breaks and a selection of hits from her extensive catalogue including the hit singles 'Carry On' ‘Flipside' and 'Don’t Know Why’.,1,,
7183,Avalanche,Comedy-Drama,en,Lucky Otter Productions-Safier Entertainment-Willoughby Movie Company,0,0,83,Released,2018,A librarian his wife and her lover become trapped in a house together and are forced to navigate the chaotic fallout of their indiscretions.,1,,
7205,Just Between Us,Comedy-Adventure-Drama,en,Sidebar Productions,0,0,106,Released,2018,Unadventurous office worker Hannah and her childhood friend Trixie's world is turned upside down when the ghost of her late sister appears; guiding them on a road trip to scatter her ashes at a destination she once sought but never found. What starts off as a simple journey turns into an unpredictable adventure and the two friends must overcome their sheltered existence and find out who they really are and what they are truly capable of.,1,,33
7214,The Big Day,Comedy,en,Roger Highland Productions,0,0,98,Released,2018,Hours before the wedding the groom discovers that the stripper from his bachelor party is actually a hooker. Refusing to leave until she is paid the prostitute and her vertically challenged pimp put the groom's life and relationship in jeopardy.,1,,
7217,The Dancing Dogs of Dombrova,Drama-Comedy,en,Ezeqial Productions,0,0,102,Released,2018,This is a remarkable Canadian black comedy that leans towards the themes of the international and the familial. Sarah and Aaron are related but their live paths have diverged a long time ago. While still solving their personal problems they have to work together to fulfill the last wish of their Jewish grandmother who got into a concentration camp aged 15 and has miraculously survived the Holocaust. They have to somehow find the remains of her favorite childhood pet – a dog that could dance on her hind legs but is long dead and is buried somewhere in Poland. This is a well-formed film that refuses to employ sentimentality just for show.,1,,
7218,Supa Modo,Drama,en,One Fine Day Films-Ginger Ink Films,0,0,74,Released,2018,Jo a witty 9-year old terminally ill girl is taken back to her rural village to live out the rest of her short life. Her only comfort during these dull times are her dreams of being a superhero which prove to be something her rebellious teenage sister Mwix overprotective mother Kathryn and the entire village of Maweni think they can fulfill.,1,90,82
7222,Shawn Pelofsky: Stretch it Out!,Comedy,en,Comedy Dynamics,0,0,60,Released,2018,Comedienne Shawn Pelofsky stirs things up with her tales of growing up Jewish in Oklahoma traveling to war zones and sailing on gay male cruises.,1,,
7225,Silver Lake,Comedy,en,Pace Pictures,0,0,95,Released,2018,The story centers on Nathan (Starr) as he examines his life and relationships with friends his girlfriend Mary (Woll) and her young daughters plus his larger-than-life mentor (Fred Melamed).,1,,
7226,The Incantation,Adventure-Fantasy-Horror-Mystery-Thriller,en,Blue Falcon Productions,0,0,98,Released,2018,A young American girl has a chance of a lifetime to visit her ancestors castle in the south of France only to find that her family is hiding deep dark secrets about their nefarious past far away from prying eyes.,1,,58
7231,Mother's Day,TV Movie-Drama,en,BBC Studios,0,0,90,Released,2018,On the day before Mother's Day 1993 Colin and Wendy Parry's lives are torn apart when their youngest son Tim is killed in a terrorist attack by the IRA in Warrington's town centre. The attack shocks ordinary people on both sides of the Irish Sea.  Sue McHugh an unassuming and normally shy Dublin housewife is deeply affected by the tragedy. Spurred into action by the events in Warrington and the hope that she can make a difference Sue urges people across Ireland to demonstrate that the killings on all sides must stop. But has Sue underestimated the challenge of brokering peace in a community that has known only conflict?  As the grieving Parrys search desperately for answers to their son's senseless killing they form an alliance with Sue her husband Arthur and her Peace '93 movement travelling to Dublin in a bid to bring about peace and ensure Tim's enduring legacy is one of hope and tolerance. Based on real events.,1,,
7236,Ouijageist,Horror,en,ITN Distribution,0,0,84,Released,2018,Young single mum India moves to her new flat and adds to the pressures of finding employment and meeting the rent when she and a friend begin dabbling with a Ouija board found at the property. Evil powers are unleashed and mysterious deaths begin to occur..,1,,
7237,Black Wake,Horror-Science Fiction-Thriller-TV Movie,en,Black Wake Enterprises-Carlos Keyes Film Entertainment,0,0,91,Released,2018,Specialists gather in a top-secret facility to investigate a series of strange deaths on beaches along the Atlantic Ocean. One of the team's scientists examines video evidence to uncover a possible parasitic explanation for the fatalities. But when a determined detective sends her the crazed writings of a mysterious homeless man the scientist slowly learns that the actual threat may be more dangerous -- and far older -- than anyone ever imagined. Can she convince her colleagues of the true danger before an ancient force rises from the sea to bring madness and death to all of humanity?,1,,
7244,Softness of Bodies,Drama,en,ZAK Film Productions-Studio Saboteur,0,0,74,Released,2018,An American poet living in Berlin hopes to win a prestigious grant while dealing with her former relationships a rival poet and her own penchant for stealing things.,1,100,58
7248,The Bad Man,Horror-Drama,en,Chameleon Arts Entertainment,0,0,106,Released,2018,A young couple Mary and PJ are kidnapped in their own home by a sadistic clown who wants to break their spirits and sell them into servitude to a cult of wealthy deviants. Mary holds onto her humanity through trial after trial desperately looking for a way to escape her torment and rescue PJ from his own madness. But time is running out -- and auction day is coming...,1,,
7259,Happy Birthday Hannah,Horror,en,Acres Films,0,0,81,Released,2018,Rachel has lived for years with the guilt of accidentally letting her younger sister Hannah drown when they were children. But sometimes guilt is not enough. Now on Hannah's birthday the ghost of the dead girl returns to haunt and torment her older sister.,1,,
7271,Sanitatum,Drama,en,Sanitatum Films,0,0,100,Released,2018,The sins of the wealthy are often buried and it is the children who suffer in silence; it is they who bear the scars. Four survivors of childhood abuse now high-functioning and successful adults find themselves suspects in an investigation into a series of vigilante murders. Behind the careful facades of their households lie dark and disturbing secrets. Two detectives-a seasoned cop whose soul is jeopardy and his impetuous female partner-attempt to track down a killer with an aberrant agenda and a creative vision of karmic justice. In order to find the killer and put an end to the murders they seek counsel in a conflicted psychiatrist who finds herself in a dangerous position-torn between her patients and falling in love with a detective who may unhinge their world.,1,,
