,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
8760,Pimp,Drama,en,308 Enterprises-Adrenaline Entertainment,0,0,86,Released,2018,An urban love story set on the hard streets of the Bronx. A struggling female pimp named Wednesday grows up learning the game from her dad. Once he's gone she's left to look out for her prostitute mother and girlfriend Nikki.,1,0,13
8762,Obey,Drama,en,Harvest Pictures-Beyond Fiction,0,0,96,Released,2018,Nineteen-year old Leon returns home to take care of his alcoholic mother and adjust to life as an adult after an adolescence spent in and out of foster care. Frustrated by his lack of an education and his bleak financial prospects Leon finds solace in the boxing ring. He soon meets the rebellious and beautiful Twiggy who is squatting in abandoned houses to escape her family’s unfeeling affluence. As rumblings of riots begin in the streets and police and protesters engulf his neighborhood Leon must decide whether to join his friends and fight or seek a new life with Twiggy.,1,100,50
8768,Still/Born,Horror,en,Hadron Films,0,0,87,Released,2018,Still/Born follows Mary a new mother who lost one of her twins in childbirth. As she struggles with the loss of one of her children she starts to suspect something sinister is after her surviving child - a supernatural entity that has chosen her child and will stop at nothing to take it from her.,1,,
8772,Izzy Gets the F*ck Across Town,Comedy,en,Izzy Gets The Eff Across Town,0,0,86,Released,2018,A woman at rock bottom must find her way across Los Angeles in order to crash her ex-boyfriend's engagement party.,1,,
8773,Destined to Ride,Adventure-Family-Drama,en,Taylor & Dodge,0,0,90,Released,2018,Lily's life is turned upside down when she is forced to leave her friends to spend the summer on a remote ranch with her nature-loving aunt. She is surprised to meet an unlikely group of friends and Pistachio the horse she has an unbreakable bond with. When her aunt is threatened by unfriendly neighbors Lily knows it is up to her to save the ranch.,1,,91
8774,"Pride, Prejudice and Mistletoe",Romance-TV Movie,en,Motion Picture Corporation of America-Hideaway Pictures-Brad Krevoy Television,0,0,83,Released,2018,Darcy has always worked hard to prove herself and be successful on her own terms even choosing to start her own company rather than work with her father. Returning to her hometown for Christmas Darcy reconnects with an old rival restaurant owner Luke and they are forced to plan a charity event together. As Darcy spends time with her family and Luke she starts to realize what matters most in life and sets out to mend her relationship with her father and possibly fall in love.,1,,
8775,Skate Kitchen,Drama-Comedy,en,RT Features-Bow + Arrow Entertainment-Pulse Films,0,0,106,Released,2018,Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture she begins to understand the true meaning of friendship as well as her inner self.,1,89,76
8778,God Bless the Broken Road,Drama-Family-Romance,en,10 West Studios-A Really Good Home Pictures,0,0,111,Released,2018,The story of a young mother who loses her husband in Afghanistan and struggles to raise their young daughter in his absence.,1,17,77
8781,6 Balloons,Drama,en,Campfire Studios-Free Association,0,0,75,Released,2018,Over the course of one night a woman drives across LA with her heroin addict brother in search of a detox center with his two-year-old daughter in tow.,1,86,56
8782,Killer Under The Bed,Thriller-Horror,en,Johnson Production Group-Harbor Light Entertainment,0,0,90,Released,2018,New to town a bullied teenager discovers a doll riddled with pins in her backyard shed. She soon comes to believe that the doll holds supernatural powers.,1,,36
8793,The Truth About Christmas,TV Movie-Drama-Comedy,en,Freeform,0,0,120,Released,2018,Jillian a successful political consultant whose next big project is the upcoming mayoral campaign for her boyfriend is on the way to meet George’s family for the first time. After an unusual confrontation with a toy store Santa Jillian can’t stop herself from wildly spilling the truth. Jillian must find a way to make it stop before her holidays her job and her relationship are ruined.,1,,44
8795,Dead Night,Horror,en,M3 Alliance Limited,0,0,82,Released,2018,A caring mother loses her sanity setting off a chain of events resulting in tragedy and murder. The story of Casey Pollack unfolds from two very different perspectives when one night in the woods culminates in absolute terror.,1,63,47
8800,Christmas at Pemberley Manor,Romance-TV Movie,en,Johnson Production Group-Synthetic Cinema International,0,0,84,Released,2018,As Christmas approaches Elizabeth Bennett a New York event planner is sent to a quaint small town to organize a holiday festival. When she arrives she finds William Darcy a high-profile billionaire lacking in holiday spirit in the process of selling the charming estate she hoped to use as a venue. Elizabeth persuades the reluctant Darcy to let her hold the festival on the historical estate and before long the unlikely pair begins falling for each other.,1,,33
8803,Profile,Thriller-Drama-Mystery,en,Tabbak-Focus Features-Bazelevs Entertainment,0,1763278,106,Released,2018,Looking to investigate recruitment techniques of ISIS to lure women into Syria a journalist creates a Facebook profile of a Muslim convert. When an ISIS recruiter contacts her online character she experiences the process first hand.,1,,
8805,The New Romantic,Drama-Comedy,en,Independent Edge Films-Nortario Films-JoBro Productions-Ontario Media Development Corporation (OMDC)-Téléfilm Canada-Northern Ontario Heritage Fund Corporation,0,0,82,Released,2018,In order to escape her looming post-graduation fate that includes student debt and zero romantic prospects Blake Conway becomes a sugar baby. As the aspiring journalist and hopeless romantic documents the adventure she sets out on a quest to figure out if society is right to judge these women and if her own self worth comes with a price.,1,61,37
8807,Extremity,Horror,en,Alberta Filmworks-Dark Elegy Films-Actra-Northern Gateway Films,0,0,103,Released,2018,A young woman with a severely troubled past signs up for an extreme haunt called Perdition. She believes that putting herself through Perdition's nightmarish trials will help her exorcise her internal traumas but has no way of knowing just how shocking her ordeal will be-or what dark secrets buried in her psyche will emerge.,1,100,38
8808,Hannah Gadsby: Nanette,Comedy,en,Guesswork Television,0,0,69,Released,2018,The Australian comedian Hannah Gadsby is taking an anti-comedy stance in her newest special.,1,,
8810,American Woman,Drama,en,Scott Free Productions-Romulus Entertainment,0,0,111,Released,2018,A young grandmother in a small Pennsylvania town raises her daughter's child after the girl disappears. All the while a desperate search for her continues.,1,89,81
8813,Like Father,Comedy-Drama,en,aBard-Phiphen Pictures-Lylas Pictures,0,0,103,Released,2018,When a workaholic young executive is left at the altar she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two depart as strangers but over the course of a few hilarious adventures a couple of umbrella-clad cocktails and a whole lot of soul-searching they return with a renewed appreciation for family and life.,1,,
8817,At First Light,Thriller-Science Fiction,en,Oddfellows Entertainment,0,0,90,Released,2018,A high school senior Alex Lainey has an encounter with mysterious lights that appear over her small town. She soon develops dangerous supernatural abilities and turns to her childhood friend Sean Terrel. The authorities target them and a chase ensues as officials try to discover the truth behind Alex's transformation.,1,54,45
8818,Agatha and the Truth of Murder,Drama-Mystery,en,DSP,0,77542,93,Released,2018,England December 1926. Although her personal life is in tatters the famous writer Agatha Christie decides to leave everything behind to help unravel an unsolved murder committed on a train six years ago unable to imagine the disproportionate consequences that such a selfless act will cause.,1,,45
8819,Where Is Kyra?,Drama,en,Killer Films-Big Indie Pictures-Little Minx Films,0,59717,98,Released,2018,Pushed to the brink after losing her job a woman struggles to survive. As the months pass and her troubles deepen she embarks on a perilous and mysterious journey that threatens to usurp her life.,1,81,51
8822,Vox Lux,Drama-Music,en,Killer Films-Bold Films-Andrew Lauren Productions-Sierra/Affinity-Three Six Zero,0,1330828,114,Released,2018,In 1999 teenage sisters Celeste and Eleanor survive a seismic violent tragedy. The sisters compose and perform a song about their experience making something lovely and cathartic out of a catastrophe - while also catapulting Celeste to stardom. By 2017 Celeste is a mother to a teenage daughter of her own and is struggling to navigate a career fraught with scandals when another act of terrifying violence demands her attention.,1,62,37
8824,"Very, Very, Valentine",Romance-TV Movie,en,Chesler/Perlmutter Productions,0,0,84,Released,2018,Helen a kind hearted and shy florist meets the perfect man at a Valentine's Masquerade Ball. When she enlists the help of her best friend Henry to track him down she finds that her perfect man may already be right in front of her.,1,,
8826,Devil's Gate,Thriller-Horror-Science Fiction,en,Caramel Films-Mednick Productions,0,52966,94,Released,2018,Set in the small town of Devil's Gate North Dakota the film examines the disappearance of a local woman and her young son. Schull plays an FBI agent who helps the local sheriff search for answers. Partnering with a deputy  they track down the missing woman's husband and find that nothing is as it seems.,1,,
8828,Frenzy,Horror-Thriller-TV Movie,en,Benetone Films-Slightly Distorted Productions-Shark Pack LD,0,0,85,Released,2018,A group of friends run a popular travel vlog that helps fund their adventures. The leader of the group brings along her younger sister for the next scuba diving trip to an isolated cove. But when their plane crashes the two sisters must use their strength resourcefulness and immense courage to survive a pack of great white sharks.,1,90,78
8830,Support the Girls,Drama-Comedy,en,Burn Later Productions-Houston King Productions-Slater Films,0,129124,91,Released,2018,Lisa Conroy is general manager at a highway-side 'sports bar with curves' Double Whammies. She nurtures and protects her employees fiercely - but over the course of one trying day her optimism is battered from every direction... Double Whammies sells a big weird American fantasy but what happens when reality pokes a bunch of holes in it?,1,91,60
8833,Dumplin',Comedy-Drama,en,Echo Films-COTA Films,0,0,110,Released,2018,To prove a point about measuring up and fitting in Texas teen Willowdean “Dumplin’” Dickson enters a local pageant run by her ex-beauty queen mom.,1,,
8837,Return to Christmas Creek,Romance-Family-TV Movie,en,Motion Picture Corporation of America-Hideaway Pictures-Brad Krevoy Television-HP Fly Christmas-All Canadian Entertainment,0,0,90,Released,2018,As Christmas approaches Amelia Hughes a career-focused Chicago app developer lacking in holiday spirit returns to her small hometown of Christmas Creek to rediscover the meaning of Christmas. There she reunites with her childhood best friend Mike and her estranged uncle Harry whose mysterious rift with Amelia’s father divided her family during the holiday season when she was a child.,1,,50
8838,He's Out There,Horror-Thriller,en,Sony Pictures-Screen Gems-Unbroken Pictures,0,0,89,Released,2018,On vacation at a remote lake house a mother and her two young daughters must fight for survival after falling into a terrifying and bizarre nightmare conceived by a psychopath.,1,,
8839,Home by Spring,Drama-Romance-TV Movie,en,Team 2 Entertainment,0,0,90,Released,2018,When an ambitious event planner gets an opportunity she can’t refuse she goes undercover as her boss and returns to her rural hometown. With the help of her family and the man she left behind she pulls off the perfect spring retreat but will she discover home is where her heart is?,1,,50
8840,Prescription for Danger,Thriller-TV Movie,en,Incendo Productions,0,0,94,Released,2018,Ivy Fisher is at the top of her game; A whip-smart devastatingly attractive upstart business owner. She is your typical thirty something with a stalled personal life and overactive career. But during a crucial investor meeting Ivy's body begins to fail her. Plagued with an onset of dizziness and a crippling headache Ivy crashes. Enter Dr. Mark Ryan - a corrupt doctor ready to feed his desire for power and Ivy is his perfect subject. This rock-hard business woman is now about to confront her mortality. But much to Ivy's shock she is about to find out that Dr. Ryan a person she trusts has the recipe to finally break her.,1,,
8843,A Shoe Addict's Christmas,Romance-Drama-TV Movie-Fantasy,en,Muse Entertainment-Head First Productions-iCandy Production,0,0,90,Released,2018,As Christmas approaches a department store worker whose life lacks fulfillment meets her guardian angel who offers her a chance to change her circumstances by magically transporting her to Christmases past whenever she tries on a new pair of shoes.,1,,
8845,Don’t Leave Home,Thriller-Mystery,en,Indie Entertainment-Salem Street Entertainment-Dialectic-DreamAlliance Entertainment-Orama Filmworks,0,0,86,Released,2018,An American artist’s obsession with a disturbing urban legend leads her to an investigation of the story’s origins at the crumbling estate of a reclusive painter in Ireland.,1,,
8850,Orphan Horse,Drama-Family,en,Brookwell-McNamara Entertainment-SP Entertainments,3000000,0,101,Released,2018,A retired horse trainer finds a young runaway girl in his barn. Skeptic at first he let's her stay and a friendship develops while he discovers her heart and talent for horses.,1,,71
8852,Beast,Thriller-Mystery-Crime-Drama,en,Film4 Productions-BFI-BFI Film Fund-Stray Bear Productions-Agile Films,0,0,107,Released,2018,A troubled woman living in an isolated community finds herself pulled between the control of her oppressive family and the allure of a secretive outsider suspected of a series of brutal murders.,1,92,74
8854,If Beale Street Could Talk,Romance-Drama,en,Plan B Entertainment-Annapurna Pictures-PASTEL,12000000,20572691,120,Released,2018,After her fiance is falsely imprisoned a pregnant African-American woman sets out to clear his name and prove his innocence.,1,95,71
8859,Room for Murder,Thriller,en,MarVista Entertainment,0,0,87,Released,2018,When Kristen decides to take a break from college and return home she finds Jake a handsome stranger living in her old room. Her mother Moira explains that she invited Jake to live as a tenant to help with the house expenses. Soon Kristen discovers not only are Jake and Moira sleeping together but Jake has a secret dangerous past.,1,,44
8860,King of Boys,Drama,en,Kemi Adetiba Visuals,0,0,169,Released,2018,The story of Alhaja Eniola Salami a businesswoman and philanthropist with a checkered past and a promising political future. As her political ambitions see her outgrowing the underworld connections responsible for her considerable wealth she's drawn into a power struggle that threatens everything she holds dear.,1,,
8870,The Holiday Calendar,Romance-Comedy-Family,en,Motion Picture Corporation of America,0,0,94,Released,2018,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,1,33,41
8875,Winter's Dream,Romance-TV Movie,en,Hallmark Media,0,0,84,Released,2018,Former professional skier Kat works as a ski aid and ski shop worker at Bliss Mountain where she prepares for a Winterfest to drum up business for the quaint town. Widowed father Ty and his daughter Anna come from New York to train with ski champion (and Kat’s former teammate) Maddy and quickly connect with Kat when Maddy’s coaching style proves to be too aggressive for Anna. A spark forms between Kat and Ty as Kat coaches Anna and prepares for Winterfest with Ty. When a fall down the hill causes Anna to rethink the race and plan to go home early with Ty though Kat may lose both her new relationship and her rekindled confidence as a coach. Kat Ty and Anna must all look deep within to conquer their fears and push forward.,1,,
8880,Please Stand By,Comedy-Drama,en,2929 Productions-The Allegiance Theater,0,0,93,Released,2018,A young autistic woman runs away from her caregiver in order to boldly go and deliver her 500-page Star Trek script to a writing competition in Hollywood. On an adventure full of laughter and tears Wendy follows the guiding spirit of Mr. Spock on her journey into the unknown.,1,,
8893,Apocalypse Rising,Action-Science Fiction,en,Rathe Productions-Giant Meteor Films,0,0,83,Released,2018,A human girl and her warrior comrades from another world travel to Earth to save humanity from an impending apocalypse.,1,,
8894,Dracula in Love,Horror-Fantasy,en,Hand 'n' Hand Films,0,0,83,Released,2018,Leila a lonely young soul spends the night partying with her friends Nancy David and Nash in a warehouse. As the boys drink up and smoke pot all social barriers between the sexes crumble. Leila hit on by both men hides away from them. Alone she senses there is someone else who wants her and certainly he is not of this world. A 200 year old Dracula escapes from a crate and reveals himself to Leila and tells her that she is his lost love. For him to live again and be with her she must bring him the blood of her friends to drink and make love to him. Hypnotized by his sexual powers Leila does as she is told. Leila and a handsome young Dracula get away and live happily ever after.,1,,
8898,The Hollow Child,Horror,en,Like Minded Media-Broken Mirror Films,0,0,92,Released,2018,Samantha has lived her whole life in different foster homes. Now living in a small town she never feels like she quite fits in even with her own current foster family who might adopt her or the boy who follows her around doing her classwork. So it’s perhaps natural that she doesn’t know what to do with a curious tagalong little sister named Olivia. One day Sam callously ditches Olivia who wanders off into the woods on her own and disappears.,1,,47
8900,Freedom Fighters: The Ray,Animation-Action-Fantasy,en,Warner Bros. Animation-DC Entertainment-Berlanti Productions-Blue Ribbon Content,0,0,73,Released,2018,Earth-X is one of many realities in the multiverse with one glaring difference from out Earth: The Nazis won World War II. Led by The Ray a group of heroes known as the Freedom Fighters battle selflessly against tyranny. But when The Ray is transported to our Earth to save his life he passes his powers to his unsuspecting counterpart Ray Terrill. Charged with superhuman abilities Terrill is newly christened The Ray and must adapt and over the challenges of crime-fighting with a little help from The Flash and Green Arrow. Seasoned and ready to fight The Ray now faces his biggest battle: a return to Earth-X to lead the Freedom Fighters against Overgirl and her evil Nazi henchmen!,1,,
8905,Pop-Pop Is Dead,Comedy,en,Coki Productions,20000,0,60,Released,2018,Layla Bailey and Desi West are a millennial couple who live a nice comfortable life in LA. When Layla's Pop-Pop passes the two head to Layla's hometown Gaffney SC to spend three days with her family and try to make it out alive.,1,,
8906,Eighth Grade,Comedy-Drama,en,Scott Rudin Productions-A24,2000000,13539709,94,Released,2018,Thirteen-year-old Kayla endures the tidal wave of contemporary suburban adolescence as she makes her way through the last week of middle school — the end of her thus far disastrous eighth grade year — before she begins high school.,1,99,82
8908,Dear Dictator,Comedy,en,Universal Pictures-Tunnel Post-Aloe Entertainment-Defiant Pictures-Bluegrass Films-Digital Ignition Entertainment-Cinedigm Entertainment-WYSJ Media-Hindsight Films Ltd-Hector Coup-Wicked Magic Productions,6700000,0,90,Released,2018,"When political turmoil forces a British-Caribbean dictator to flee his island nation he seeks refuge and hides with a rebellious teenage girl in suburban America and ends up teaching the young teen how to start a revolution and overthrow the ""mean girls"" in her high school.",1,,
8910,The Queen of Sin,Thriller-TV Movie,en,Incendo Productions,0,0,90,Released,2018,Posy Pinkerton needs to step out of her shell. For this late-20s serial monogamist life has been smooth sailing. She's got Tom her doctor fiancé; her burgeoning career as a medical illustrator and a side hobby as a visual artist. But after a chance encounter with Jack a handsome and worldly businessman Posy's shell begins to crack. She finds him mysterious and he finds her charming and for Posy it is an opportunity to try on confidence for size. Posy is reluctant to take it any further than petty flirting but her cousin Laura her polar opposite pushes her for one last fling before settling down with Tom her one and only. Posy's growing desire to break free allows her to exercise her inner self with Jack an alter ego she's created called the Queen of Sin. Little does Posy know as she's being swept up by Jack she's really making a deal with the devil.,1,,
8912,Andover,Comedy-Science Fiction-Romance,en,Endcuts,0,0,91,Released,2018,A geneticist clones his dead wife over and over in an attempt to get her back exactly as she was.,1,,86
8913,Children of the Corn: Runaway,Horror,en,Dimension Films,0,0,82,Released,2018,The plot of Children of the Corn: Runaway follows a young pregnant Ruth who escapes a murderous child cult in a small Midwestern town. She spends the next decade living anonymously in an attempt to spare her son the horrors that she experienced as a child. She lands in the small Oklahoma town but something is following her. Now she must confront this evil or lose her child.,1,,
8914,Dirty Work,Romance-Drama,en,Proportion Productions-ChampDog Films,0,0,101,Released,2018,Arabella a struggling fashion designer takes on a job working as a personal shopper for Marylin- a successful erotic novelist. One day Arabella is sneakily trying on some of Marilyn's expensive garments when Marylin unexpectedly comes home early......but she is not alone. Arabella hides and watches as Marilyn enters with an attractive man who is not her husband. The pair make love on the bed and Arabella is turned on by what she sees. Arabella continues to hide and watches Marilyn's many affairs take place in the bedroom until one day she is caught by Marilyn who admits that she knew Arabella had been watching the whole time. Things get steamy between the pair but soon they will be confronted by someone who knows about their affair and will do anything to stop it.,1,,
8916,Damsel,Comedy-Western,en,Strophic Productions Limited,0,0,114,Released,2018,Oregon a small town near the sea around 1870. Henry a grieving man who aspires to preach as a way to overcome his unfortunate past reunites with eccentric pioneer Samuel Alabaster who has hired him to officiate at his marriage to the precious Penelope. What Henry ignores is that both must embark on a dangerous journey through the inhospitable wilderness to meet her.,1,68,53
8919,The School,Thriller-Horror-Mystery,en,Head Gear Films-Metrol Technology-Kreo Films FZ-Bronte Pictures-Lunar Pictures,0,0,89,Released,2018,When a doctor looking for her missing child awakens to find herself in an abandoned school she must survive the supernatural terror and face her own demons if she is to find the truth about where her son is.,1,,
8920,Christmas Joy,Family-TV Movie-Romance,en,Hallmark Media,0,0,84,Released,2018,Joy Holbrook is a corporate market researcher gunning for a promotion within her firm. Just as her company's CEO is taking notice Joy finds out her Aunt Ruby has broken her ankle and will be undergoing surgery. Despite the less than opportune timing Joy makes her way back home to Crystal Falls NC to be with her Aunt. Stars seem to be aligned as Joy sees her former crush Ben Andrews while at the hospital. At first Joy is focused solely on helping her Aunt heal; even taking over her position as chair of the local Cookie Crawl competition. Eventually she begins to let Ben in and remembers there's no place like home for the holidays. The pair work together on the Cookie Crawl to make the event a success.,1,,50
8923,Stalked by My Doctor: Patient's Revenge,Thriller-TV Movie,en,Lifetime-Johnson Production Group,0,0,88,Released,2018,Everyone's favorite doctor is back! Dr. Albert Beck seems to get what he wished for as the jury finds him not guilty for the kidnapping and attempted murder of a former patient  so he then lands a teaching job at a prestigious Arizona medical school where he develops a crush on a new student  with that growing obsession he struggles from keeping it from taking control of his life  but things aren't what they seem  When a former patient of his  Sophie Green decides to enroll in the medical school where he's teaching to take matters in her own hands.,1,,
8924,First Match,Drama,en,Clubhouse Pictures-CreativeBionics,0,0,94,Released,2018,Hardened by years in foster care a teenage girl from Brooklyn’s Brownsville neighborhood decides that wrestling boys is the only way back to her estranged father.,1,85,82
8926,The Work Wife,Drama,en,MarVista Entertainment-Feifer Worldwide,0,0,90,Released,2018,After a tense few months following a miscarriage and an unemployment spell things are finally looking up for Sean and Lisa Miller when Sean lands his dream job at an advertising firm. But when Sean’s assistant Jen his self-proclaimed “Work Wife” begins vying for his affection it soon becomes clear that she will stop at nothing to rip their marriage apart and claim him as her own.,1,,
8931,What Still Remains,Thriller-Drama,en,Strike the Sun Entertainment,0,0,92,Released,2018,After the loss of her family a young woman struggles to survive in a world long-since destroyed by disease; but when a lonely traveler offers her a place in his community she must decide if the promise of a better life is worth the risk of trusting him.,1,90,49
8934,Curse of the Witch's Doll,Horror,en,Up A Notch Productions,0,0,95,Released,2018,Adeline Gray’s attempt to escape bombing leads her to a derelict creepy manor in the woods. When Adeline’s young daughter goes missing a series of inexplicable events lead her to believe a haunted doll holds a vengeful soul; the soul of a murdered Witch. As Adeline’s desperate search continues she soon realizes she too is at the mercy of The Witch’s Doll.,1,,
8938,Breaking & Exiting,Comedy-Drama-Romance,en,Kali Pictures,0,0,78,Released,2018,Harry a charming house thief gets more than he bargains for during an attempted burglary when he stumbles upon Daisy and decides to save her from herself sending both of them into a darkly comedic journey of self discovery and love.,1,,
8940,Patrick,Family-Comedy,en,Head Gear Films-Buena Vista International-The Exchange-Metrol Technology-BondIt-Wagging Tale Productions,7834998,0,94,Released,2018,A woman's chaotic life becomes more complicated when she inherits her grandmother's dog.,1,40,
8941,Dark River,Thriller-Drama-Mystery,en,Film4 Productions-BFI-BFI Film Fund-Moonspun Films,0,0,90,Released,2018,After her father dies a young woman returns to her Yorkshire village for the first time in 15 years to claim the family farm she believes is hers.,1,,
8944,Octavio Is Dead,Drama,en,The Film Farm,0,0,90,Released,2018,The daughter of an overbearing mother enters the rich and strange world of her deceased father — a man she never knew.,1,60,29
8946,Attrition,Action,en,Steamroller Productions-Sivko Partners-BlackOps Studios Asia,0,0,85,Released,2018,When a Thai girl with mythical powers goes missing Axe and his old team unite in attempts to bring her back.,1,,46
8947,Alex & the List,Romance-Comedy,en,Gooses List,0,0,112,Released,2018,"Alex a lovable unassuming dog trainer is in love with a great woman - Katherine - smart talented from a good family. Katherine adores Alex's quirky sense of humor honesty and capacity to listen. Having decided to pop the question Alex is blindsided when Katherine produces a detailed list of well-thought-out ""improvements"" she feels will tweak Alex on their way to becoming the ideal couple. Alex instinctively rejects the suggestion that he needs to change anything. But with the threat of a new competitor Alex decides to ""do the list."" Guided by a coterie of friends that include: Dave Alex's loyal childhood buddy best female friend Lily her husband Michael and their 8 year old son Nicky Alex's journey has him reconsider and question his beliefs values and world.",1,,
8949,Tomboy,Romance-TV Movie,en,Larry Levinson Productions,0,0,85,Released,2018,Tori a sports agent who values winning at all costs decides to become more feminine in order to impress her crush at work. When she finally lands the guy she realizes she's lost not only her true self but also the respect of those who've loved her all along.,1,,
8952,A Christmas for the Books,Romance-TV Movie,en,MarVista Entertainment,0,0,90,Released,2018,Lifestyle guru and romance expert Joanna Moret has developed a fool-proof strategy for ending holiday loneliness and it's all detailed in her best-selling book The Love Audit. After appearing on a morning show she is offered the biggest opportunity of her career—to throw the MacAllen Holiday Gala—and if all goes well she'll get her own TV show. Little do her fans or the MacAllen's know that she is newly single and can't seem to apply her principles to her own love life. Joanna asks the morning show producer Ted to pretend they are a couple or risk being exposed as a fraud.,1,,
8953,The Padre,Drama,en,Darius Films,0,0,98,Released,2018,American retired Judge Randall Nemes and his hired gun Gaspar track down a con man posing as a priest in a small Colombian town only to be thrown off-course by a scrappy 16-year-old girl intent on reuniting with her sister in the United States.,1,,34
8954,The Wife,Drama,en,Film i Väst-Tempo Productions-Creative Scotland-Anonymous Content-Meta Film-Embankment Films,0,19978189,100,Released,2018,A wife questions her life choices as she travels to Stockholm with her husband where he is slated to receive the Nobel Prize for Literature.,1,,
8956,Northern Lights of Christmas,Drama-Romance-TV Movie,en,Howard Braunstein Films-Sydell Albert Productions,0,0,84,Released,2018,Zoey Hathaway has been working towards her lifelong goal of being a pilot for years but everything is thrown off-course when she unexpectedly inherits a reindeer farm along with the dangerously handsome ranch hand Alec Wynn. Now buried in taking care of reindeer and all the Christmas responsibilities Zoey thinks life has delivered her a strange and cumbersome blow and she isn’t sure about Alec who has his own ideas how best to run things. Alec who has never had many people have faith in him opens up when Zoey invests trust in him and the two find themselves falling for each other. Could they both find happiness in the most unlikely of circumstances right before Christmas?,1,,
8958,Snapshots,Drama,en,Three Women in a Box Films LLC,0,0,95,Released,2018,Rose spends her days fishing near the beautiful lake house she’s called home for 50 years. She’s not getting any younger and her daughter Patti worries about Rose being all alone but the stubborn matriarch will not sell. There are memories here that she doesn’t want to leave. These come flooding back one weekend during a visit from Patti and granddaughter Allison when a long-forgotten roll of film reminds Rose of the summer she met and fell in love with the bold and beautiful Louise.,1,,43
8960,Psycho Prom Queen,Thriller-TV Movie,en,Incendo Productions,0,0,85,Released,2018,Following the suspected suicide of her friend and fellow teacher Julie Taylor is hired to take over the senior math class for the last few weeks of school. It's been a difficult year for Julie and this is a fresh start for her and her teenager daughter Miya. Though Julie hopes that being both the new kid and the new teacher's daughter won't be too hard on Miya she can't help but worry when her daughter becomes fast friends with the school's resident mean girl Amy Turner.,1,,
8964,Night Comes On,Drama,en,Superlative Films-Stoneboies Entertainment-HarHar Productions-Genera Entertainment-Thunderhead Pictures,0,0,87,Released,2018,Angel is released from juvenile detention on the eve of her 18th birthday. Haunted by her past she embarks on a journey with her 10 year-old sister that could destroy their future.,1,98,74
8966,Welcome to Christmas,Romance-Drama-TV Movie,en,Muse Entertainment-Head First Productions-Troubled Xmas Productions,0,0,90,Released,2018,Resort developer Madison Lane is tasked with finding a location for a new ski resort. Her boss tells her to take a trip to Christmas Colorado to consider the location. On her way into town Madison has a minor fender-bender with the town’s welcome sign. Town Sheriff Gage McBride gives Madison a ride into town so she can attend her meeting with the mayor while the car is towed and repaired. Little does Madison know that the town is on a mission to convince Madison that Christmas is the best place for the new ski resort.,1,,25
8967,Lethal Admirer,Thriller-TV Movie,en,Lifetime-Cartel Pictures,0,0,74,Released,2018,When Megan's fiancé is killed she moves cross country and rebuilds her life with a new boyfriend and a closer relationship with her sister. Once she befriends one of her old colleagues Lloyd things take a turn for the worst. She realizes he will make her his- no matter the cost.  Megan moves across the country to rebuild her life after a tragedy. When she runs into one of her former colleagues Lloyd she is pleasantly surprised and the pair become close friends. When he wants more from her he begins sabotaging everything in Megan's life.,1,,
8969,Memories of Christmas,Drama-Romance-TV Movie,en,MarVista Entertainment-Sepia Films,0,0,84,Released,2018,Noelle was raised by the queen of Christmas. When she inherits her late mother’s house she finds out that her mother had been hiring someone to decorate it — Dave. The deal is off but Dave convinces Noelle to let him carry on the tradition. As the display goes up Noelle’s defenses start to come down. She embraces the town’s Christmas gala that was her mother’s legacy finds unexpected love and develops a joy for the holidays that she never thought possible.,1,,22
8972,All Light Will End,Horror-Thriller,en,Red Vessel Entertainment-Movie City Films-Ghost Horse-Downbeat Films,0,0,85,Released,2018,When a capricious young author with a dark secret returns home for her brother's graduation she finds herself haunted by the past and tormented by night terrors.,1,,65
8976,Mr. 365,Romance-TV Movie,en,PassionFlix,0,0,90,Released,2018,When workaholic reality TV producer Sophie starts working on a holiday-season show about Will a wildly sexy guy who celebrates Christmas every day of the year she finds herself falling for her mysterious unlikely new star renewing her long-lost faith in Xmas in the process.,1,,
8977,Matriarch,Thriller-Horror,en,New Light Films,0,0,91,Released,2018,A pregnant woman and her husband are taken in by a farmer and his wife after crashing their car in the Scottish countryside. Once inside they realize their hosts’ daughter is a missing child from the news years earlier. Things take a sinister twist when the farmer and his wife inform the couple they intend to keep their baby once born.,1,,58
8978,A Christmas in Royal Fashion,TV Movie-Drama-Romance,en,Hybrid,0,0,90,Released,2018,Kristin Cooper a talented assistant for a global PR firm is put in charge of the annual Christmas fashion show and auction for clothing entrepreneur Mr. Carson. A handsome young royal Prince Patrick is dispatched by his father the King of Edgemoor to be the face of the family co-sponsored event. Upon his arrival to Beverly Hills Patrick meets Kristin and is instantly smitten with her mistakenly thinking she is actually her boss Melanie. While Patrick and Kristin spend the Christmas season together in California she wonders if Patrick would have still fallen for her if he knew she was an assistant and not the boss.,1,,40
