,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
3608,The Old Ways,Horror-Fantasy,en,Soapbox Films,0,0,90,Released,2020,Cristina a journalist of Mexican origin travels to her ancestral home in Veracruz to investigate a story of sorcery and healing. There she is kidnapped by a group of locals who claim she's the devil incarnated.,1,,
3630,A Story From Zazu,Drama,en,Creative Unit Studios,0,0,129,Released,2020,A beloved maid of the queen of Zazu becomes the center the attraction in a palace where rules will be broken and traditions set aside in a bid to have her.,1,,
3633,The Wrong Missy,Comedy-Romance,en,Happy Madison Productions-QC Entertainment,0,0,90,Released,2020,A guy meets the woman of his dreams and invites her to his company's corporate retreat but realizes he sent the invite to the wrong person.,1,32,50
3635,Asteroid-a-Geddon,Science Fiction-Action,en,The Asylum,0,0,86,Released,2020,A global scientific summit debates and fails on a plan to stop a massive asteroid heading straight for Earth with all countries blaming each other for the impeding disaster. With communications tense the daughter of a tech billionaire assembles her own team of specialists to try to destroy the asteroid before it is too late.,1,,
3636,Ammonite,Romance-Drama,en,See-Saw Films,0,1396905,118,Released,2020,In 1840s England palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably.,1,69,85
3641,The Wishmas Tree,Animation-Family-Adventure-Action,en,Like A Photon Creative-Universal Pictures (Australasia) Pty Ltd-Odin's Eye Animation-Pony Up Picture Studios,0,0,90,Released,2020,A young possum's misguided wish for a white Wishmas not only freezes her entire hometown of Sanctuary City but also threatens the lives of all who live there. Before the magical Wishmas Tree dies she must undertake a perilous journey into the WILD; battling self-doubt ghostly predators and ultimately Extinction itself to reverse the damage she has caused and save her city.,1,50,
3642,Nocturne,Horror-Mystery-Thriller-Music,en,Blumhouse Productions-Blumhouse Television,0,0,90,Released,2020,Inside the halls of an elite arts academy a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.,1,,46
3650,The Kid Detective,Comedy-Drama-Mystery,en,Woods Entertainment-JoBro Productions-levelFILM,0,0,99,Released,2020,A once-celebrated kid detective now 31 continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case to find out who brutally murdered her boyfriend.,1,85,76
3653,Swallow,Drama-Thriller,en,Syncopated Films-Logical Pictures-Charades-Stand Alone Productions-The Population,0,0,96,Released,2020,Hunter a newly pregnant housewife finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life she must confront the dark secret behind her new obsession.,1,87,71
3656,Unpregnant,Drama-Comedy,en,Berlanti Productions-PictureStart-Warner Max,0,0,104,Released,2020,A 17-year old Missouri teen discovers she has gotten pregnant a development that threatens to end her dreams of matriculating at an Ivy League college and the career that could follow.,1,92,15
3657,Chick Fight,Action-Comedy,en,Yale Productions,0,0,98,Released,2020,When Anna Wyncomb is introduced to an underground all-female fight club in order to turn the mess of her life around she discovers she is much more personally connected to the history of the club than she could ever imagine.,1,37,18
3659,Gangguan Psiko Stalker,Drama,en,Dear Creative Media Sdn Bhd,0,0,95,Released,2020,Mikayla faced tremendous pressure after one by one her family members and friends died before her eyes. Z is always there to get rid of those who are evil to Mikayla. Two years ago Mikayla lost all her family members and friends. They all die at the hands of a serial killer named Z. Every phone interruption from Z will inevitably end in death.,1,,
3661,Ma Rainey's Black Bottom,Drama-Music,en,Escape Artists-Mundy Lane Entertainment,0,0,94,Released,2020,Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play.,1,,
3662,My First Summer,Drama-Romance,en,Noise & Light,0,0,78,Released,2020,Isolated on a remote property 16-year-old Claudia finds her world transformed when a spirited girl named Grace wanders into her garden.,1,,
3666,Pixie,Comedy-Crime-Thriller,en,Fragile Films,0,479317,93,Released,2020,To avenge her mother's death Pixie masterminds a heist but must flee across Ireland from gangsters take on the patriarchy and choose her own destiny.,1,76,58
3670,Radioactive,Drama-Romance-History,en,StudioCanal-Working Title Films-Shoebox Films-Pioneer Stilking Films,0,3507755,111,Released,2020,The story of Nobel Prize winner Marie Curie and her extraordinary scientific discoveries—through the prism of her marriage to husband Pierre—and the seismic and transformative effects their discovery of radium had on the 20th century.,1,63,42
3680,Summerland,Drama-War-Romance,en,Shoebox Films-Iota Pictures,0,504296,100,Released,2020,A woman during the Second World War opens her heart to an evacuee after initially resolving to be rid of him.,1,,
3682,Friendsgiving,Comedy,en,Red Hour-Rhea Films-Saban Films-Endeavor Content,0,0,95,Released,2020,Newly-divorced actress Molly her recently-dumped lesbian best friend Abby and Molly’s mother Helen host a dysfunctional comical and chaotic Thanksgiving dinner for their motley crew of close friends and strange acquaintances.,1,19,23
3687,The Other Lamb,Horror-Drama-Thriller,en,Subotica Entertainment-IFC Midnight-Rumble Films,0,0,97,Released,2020,For her entire life the cult she was born into has been all that teenage Selah has known. Along with a band of similarly cloistered young women she lives seemingly unstuck in time cut off from modern society in a remote forest commune presided over by a man called Shepherd a controlling messiah-like figure with a frightening dark side. But when her insular world is rocked by a series of nightmarish visions and disturbing revelations Selah begins to question everything about her existence—including her allegiance to the increasingly dangerous Shepherd.,1,75,38
3688,Desperados,Comedy-Romance,en,Good Universe-MXN Entertainment-Lost City,0,0,105,Released,2020,A panicked young woman and her two best friends fly to Mexico to delete a ranting email she sent to her new boyfriend. On arrival they run into her former beau who soon gets caught up in their frantic scheme.,1,,33
3691,Shirley,Drama-Thriller,en,Killer Films-Curzon Film Distributors-Sikelia Productions-Los Angeles Media Fund-Mechanism Digital,0,230441,107,Released,2020,A famous horror writer finds inspiration for her next book after she and her husband take in a young couple.,1,,
3693,Herself,Drama,en,BBC Films-Element Pictures-Amazon Studios-Merman,0,0,97,Released,2020,Struggling to provide her daughters with a safe happy home Sandra decides to build one - from scratch. Using all her ingenuity to make her ambitious dream a reality Sandra draws together a community to lend a helping hand to build her house and ultimately recover her own sense of self.,1,94,84
3694,On the Rocks,Drama-Comedy,en,American Zoetrope,0,0,96,Released,2020,Faced with sudden doubts about her marriage a young New York mother teams up with her larger-than-life playboy father to tail her husband.,1,87,50
3695,Dangerous Lies,Thriller,en,Front Street Pictures-Off Camera Entertainment,0,0,96,Released,2020,After losing her waitressing job Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling empty Chicago estate. The two grow close but when he unexpectedly passes away and names Katie as his sole heir she and her husband Adam are pulled into a complex web of lies deception and murder. If she's going to survive Katie will have to question everyone's motives — even the people she loves.,1,,
3696,Frames of Fear III,Horror,en,Fuzzy Monkey Films,0,0,80,Released,2020,"The ""Frames of Fear"" series continues with five new tales of blood-soaked video violence that are sure to give you analog nightmares! A crazed alcoholic doctor and his hapless assistant reanimate the corpse of a notorious serial killer in ""Back Again"". While searching for his missing friend a man discovers a book with a dark secret in ""Demon Eyes"". Next Tabbi becomes ""The Weredog Shewolf"" after a mad scientist performs a bizarre experiment on her. Then a married couple have a ""Happy Anniversary"" and celebrate with the gift of murder. Finally an artist discovers a new medium for her gruesome paintings in ""Slashed Portrait"".",1,,
3698,They Reach,Adventure-Horror,en,Rocket Rat Pictures-Single Schred Films,0,0,88,Released,2020,In 1979 a young girl stumbles upon a possessed tape player. She unknowingly unleashes a demonic entity that haunts her family while slowly dragging the small town of Clarkston to Hell.,1,50,59
3703,Becky,Thriller-Crime-Horror-Action,en,BoulderLight Pictures-SSS Entertainment-Yale Productions-BondIt-SSS Film Capital-Buffalo 8 Productions,0,1045873,93,Released,2020,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,1,,
3708,The Broken Hearts Gallery,Comedy-Romance,en,No Trace Camping,0,0,109,Released,2020,Lucy is a young gallery assistant who collects mementos from her relationships. She discovers that she must let go of her past to move forward and comes up with a lovely artistic way to help herself and others who have suffered heartbreak.,1,79,88
3709,Haunting of the Mary Celeste,Horror,en,Vertical Entertainment-Featured Artists Agency,0,0,74,Released,2020,"Rachel a concerned researcher and her team have set out to sea to prove that the disappearance of a family and crew from a merchant ship was for reasons having to do with the supernatural. Her theory that those on the Mary Celeste vanished into a ""rift"" between dimensions proves true as the boat breaks down and her crew begins to vanish one by one.",1,,11
3711,Pieces of a Woman,Drama,en,Bron Studios-Proton Cinema-Sikelia Productions-Creative Wealth Media Finance-Little Lamb Productions-Post Office Films,0,0,127,Released,2020,When a young mother's home birth ends in unfathomable tragedy she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.,1,75,84
3717,Work It,Comedy-Music,en,Alloy Entertainment-STX Entertainment-AK Worldwide,0,0,93,Released,2020,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,1,85,63
3726,Relic,Horror-Drama-Mystery-Thriller,en,Screen Australia-Film Victoria-Carver Films-Nine Stories Productions-AGBO-Russo Brothers,0,2902552,89,Released,2020,When Edna—the elderly and widowed matriarch of the family—goes missing her daughter and granddaughter travel to their remote family home to find her. Soon after her return they start to discover a sinister presence haunting the house and taking control of Edna.,1,92,52
3730,The Swan Princess: A Royal Wedding,Animation-Family-Fantasy,en,Sony Wonder-Streetlight Animation-Nest Family Entertainment,0,0,83,Released,2020,Princess Odette and Prince Derek are going to a wedding at Princess Mei Li and her beloved Chen. But evil forces are at stake and the wedding plans are tarnished and true love has difficult conditions.,1,,
3731,Fatal Affair,Thriller,en,Hybrid,0,0,89,Released,2020,Ellie tries to mend her marriage with her husband Marcus after a brief encounter with an old friend David only to find that David is more dangerous and unstable than she'd realized.,1,,
3736,Wild Mountain Thyme,Romance-Drama,en,Likely Story-Screen Ireland-HanWay Films-Amasia Entertainment-Port Pictures-Mar-Key Pictures-Aperture Media Partners-The Western Regional Audiovisual Producers Fund/Wrap Fund,0,0,102,Released,2020,Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is Anthony seems to have inherited a family curse and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew Anthony is jolted into pursuing his dreams.,1,25,52
3737,Dreamkatcher,Horror-Thriller,en,Taylor Lane Productions,0,0,85,Released,2020,Gail is forced to come to terms with Josh her new stepson at a remote country home. After stealing an evil talisman from a mysterious neighbor Josh has sinister dreams of his dead mother who commands Josh to murder Gail. When Josh's dad returns he and Gail suspect that their son has been possessed by an ancient bloodthirsty spirit. Is it too late to save Josh's life — or their own?,1,,44
3741,A Carolina Christmas,Drama-Family,en,Dalton Productions,0,0,141,Released,2020,Paradise South Carolina is a small quaint coastal community where everyone gets along until Ben shows up. Ben has been hired as the new city inspector and little did the city know that Ben hates Christmas and has vowed to shut it down. Tashandra loved city employee of Paradise is not about to let this new inspector from New York city ruin her favorite time of the year. Ben steps up his campaign to shut down Christmas when a new merchant comes to town and defies Ben at every turn. A Christmas story that will make you believe in the magic of Christmas.,1,,
3744,Dead Reckoning,Thriller,en,Moody Independent-Productivity Media,0,0,91,Released,2020,Tillie Gardner has been rocked to her core by the tragic death of her parents in a plane crash. She copes with the help of local cab driver Niko with whom she began a summer romance on the island of Nantucket. But what she doesn't know is that Marco the man who sabotaged her parents' plane is on his way to Nantucket to set another terrifying scheme into motion. Can she uncover his dark secret and gather her wits to stop him in time?,1,17,0
3748,Ava,Action-Crime-Drama-Adventure-Thriller,en,Voltage Pictures-Freckle Films-Vertical Entertainment,0,2987741,96,Released,2020,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,1,85,68
3750,What Lies Below,Horror-Mystery-Thriller-Science Fiction,en,DRF Productions,0,0,87,Released,2020,Liberty a socially awkward 16-year-old returns from two months at camp to a blindsided introduction of her mother’s fiancé John Smith whose charm intelligence and beauty paint the picture of a man too perfect to be human.,1,,
3753,Hope's Paradise,Drama,en,ROK Studios,0,0,94,Released,2020,Innocent brilliant Amanda is abused and betrayed by someone dear to her. This sends her on a downhill spiral leading to an ill-fated aftermath.,1,,
3760,The Scientist,Horror-Drama,en,Blue Light Pictures,0,0,94,Released,2020,An unconventional scientist struggling to care for his terminally-ill wife embarks on a journey to develop a cure for her. However his methods of treatment and tampering with human DNA could lead to the extinction of humanity.,1,,
3765,Upside-Down Magic,Fantasy-Family-TV Movie,en,Walt Disney Pictures-Resonate Entertainment,0,0,96,Released,2020,Nory and her best friend Reina enter the Sage Academy for Magical Studies where Nory’s unconventional powers land her in a class for those with wonky or “upside-down” magic. Undaunted Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.,1,,
3767,Denial,Drama,en,WH Productions,0,0,100,Released,2020,Ibukun is acquainted with someone who reminds her of her recently deceased sister.,1,,
3768,Neighbours,Drama,en,OG Best International,0,0,99,Released,2020,Christie's admirer soon discovers an unsavoury episode in her past is the reason for the disgust she feels for him.,1,,
3769,Run Sweetheart Run,Thriller-Horror,en,Blumhouse Productions-Automatik Entertainment-Gamechanger Films-Quiet Girl Productions-Stuck On On,0,0,103,Released,2020,A woman runs for her life though the streets of Los Angeles after her blind date suddenly turns violent.,1,63,46
3773,Alone,Thriller-Horror,en,Mill House Motion Pictures-Paperclip,0,0,98,Released,2020,A recently widowed traveler is kidnapped by a cold blooded killer only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.,1,,
3774,Reaptown,Horror-Thriller-Mystery,en,Luminol Entertainment-Maya Aerials,0,0,77,Released,2020,In this supernatural horror film Carrie Baldwin is freed from prison under the conditions of a work-release program in Reaptown Nevada. As she struggles to find her missing sister while working the night shift as a security guard for the Reaptown Railway Museum Carrie soon finds herself in the presence of evil. Could the Railway hold the clues to her sister's mysterious disappearance?,1,,
3775,Mohon Hantuan,Drama,en,Dream At Work Sdn Bhd,0,0,96,Released,2020,Akim a romantic novelist suddenly opens her hijab and allows her to see a ghost who then enlists the help of Akim to turn her boyfriend into a romantic.,1,,
3792,Life in a Year,Drama-Romance,en,Overbrook Entertainment,0,0,107,Released,2020,A 17 year old finds out that his girlfriend is dying so he sets out to give her an entire life in the last year she has left.,1,,82
3807,Crawl to Me Darling,Thriller,en,Buddy Box Films,0,0,85,Released,2020,After a bad first date Millie awakes to find herself tied to a chair and facing the man responsible. He will stop at nothing to make her learn to love him even if it means killing her. Will she learn to crawl to him before her time is up?,1,,
3809,After We Collided,Romance-Drama,en,Offspring Entertainment-Voltage Pictures-Wattpad-Frayed Pages Entertainment,0,42000000,105,Released,2020,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,1,13,93
3814,Friday the 13th: Nine Lives,Horror,en,Dark Oaks Production,0,0,64,Released,2020,5 years after her brothers death Jody and her friends hear the news about two more murders at Higgins Haven. They gotta be sure it wasn't Jason before they enjoy the Drive-In and Halloween party later that night.,1,,
3821,Amulet,Horror,en,Head Gear Films-Metrol Technology-Dignity Film Finance-Kreo Films FZ-Trigger Films-Stigma Films,0,0,99,Released,2020,Tomaz an ex-soldier now homeless in London is offered a place to stay at a decaying house inhabited by a young woman and her dying mother. As he starts to fall for Magda Tomaz cannot ignore his suspicion that something insidious might also be living alongside them.,1,72,35
3825,Come True,Science Fiction-Horror,en,Téléfilm Canada-Angel Entertainment-Copperheart Entertainment,0,70459,105,Released,2020,Looking for an escape from her recurring nightmares 18-year-old Sarah submits to a university sleep study but soon realizes she's become the conduit to a frightening new discovery.,1,85,57
3826,Manual Cinema's Christmas Carol,Animation-Family,en,Manual Cinema,0,0,81,Released,2020,An avowed holiday skeptic Aunt Trudy has been recruited to channel her late husband Joe’s famous Christmas cheer. From the isolation of her Chicago apartment she reconstructs his annual Christmas Carol puppet show – over a Zoom call while the family celebrates Christmas Eve under lockdown. But as Trudy becomes more absorbed in her own version of the story the puppets take on a life of their own and the family’s call transforms into a stunning cinematic adaptation of Dickens’s classic ghost story.,1,,
3833,12 Hour Shift,Thriller-Horror-Comedy-Crime,en,HCT Media,0,0,88,Released,2020,It's 1999 and over the course of one 12-hour shift at an Arkansas hospital a junkie nurse her scheming cousin and a group of black market organ-trading criminals start a heist that could lead to their collective demise.,1,77,49
3837,The Petrichor,Drama,en,JJ Song Film,0,0,103,Released,2020,Maya is a former figure skater who due to personal tragedy fails her first two attempts at senior international competition. Inspired by her skating idol Igor Rusky she decides at the age of thirty to get back on the ice and pursue her dream of competing once more. As she starts skating again she is overcome with the painful memories of her past and develops a unique form of visualization placing Igor Rusky into her old memories to replace pain with inspiration and giving her a chance to pursue her dreams.,1,,
3838,Feel the Beat,Comedy-Music-Drama,en,Resonate Entertainment-Bitter Boy Productions Ltd.,0,0,107,Released,2020,After failing to make it on Broadway April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.,1,50,56
3840,Stargirl,Comedy-Drama-Romance-Family,en,Walt Disney Pictures-Gotham Group-BCDF Pictures-Hahnscape Entertainment,0,0,107,Released,2020,Leo Borlock is an average student at Mica High School. He gets decent grades is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway a confident and colorful new student with a penchant for the ukulele who stands out in a crowd. She is kind finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body and she quickly goes from being ignored and ridiculed to accepted and praised then back again sending Leo on a rollercoaster ride of emotions.,1,68,69
3845,Promising Young Woman,Thriller-Crime-Drama,en,FilmNation Entertainment-LuckyChap Entertainment,0,13868965,114,Released,2020,A young woman traumatized by a tragic event in her past seeks out vengeance against those who crossed her path.,1,90,87
3847,I'm Thinking of Ending Things,Drama-Fantasy-Mystery-Thriller,en,Likely Story-Projective Testing Service,0,0,135,Released,2020,Nothing is as it seems when a woman experiencing misgivings about her new boyfriend joins him on a road trip to meet his parents at their remote farm.,1,,
3855,Evil Eye,Mystery-Thriller-Horror,en,Amazon Studios-Blumhouse Television,0,0,90,Released,2020,A seemingly perfect romance turns dark when a mother becomes convinced her daughter’s new boyfriend has a sinister connection to her own past.,1,,
3856,My Spy,Family-Action-Comedy,en,MWM Studios-STX Entertainment,0,4418501,99,Released,2020,A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl having been sent undercover to surveil her family.,1,48,38
3864,Girl,Thriller,en,Envision Media Arts-Fella Films-Trilight Entertainment-Anamorphic Media,0,0,90,Released,2020,A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers she uncovers a family legacy more dangerous than she'd imagined.,1,84,74
3866,Secret Society of Second Born Royals,Action-Adventure-Comedy-Fantasy,en,Walt Disney Television,0,0,97,Released,2020,Sam is a teenage royal rebel second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.,1,57,38
3873,Godmothered,Family-Fantasy-Comedy,en,Walt Disney Pictures-The Montecito Picture Company-Studio AKA,0,0,113,Released,2020,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",1,67,57
3880,Phineas and Ferb: The Movie: Candace Against the Universe,Family-Animation-Science Fiction-Comedy-TV Movie,en,Disney Television Animation,0,0,84,Released,2020,Phineas and Ferb travel across the galaxy to rescue their older sister Candace who has been abducted by aliens and taken to a utopia in a far-off planet free of her pesky little brothers.,1,,
3890,The Christmas Chronicles: Part Two,Family-Fantasy-Adventure-Comedy,en,1492 Pictures,0,0,112,Released,2020,Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.,1,,
3897,The Doorman,Action-Thriller,en,Lionsgate-Smash Media-Double Dutch International-Project Z Entertainment-Anamorphic Media-CR8IV DNA-Gora Films-Immediate Media Partners-Infinity Hill,0,307873,97,Released,2020,A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent the doorman calls upon her deadly fighting skills to end the showdown.,1,,
3904,The Mortuary Collection,Fantasy-Horror,en,Trapdoor Pictures-Alliance Media Partners-Mountain Path Entertainment,0,34265,108,Released,2020,In the phantasmagorical town of Raven's End a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales each more terrifying than the last but the young girl's world is unhinged when she discovers that the final story... is her own.,1,96,70
3911,The Kissing Booth 2,Comedy-Romance,en,Komixx Entertainment,0,0,132,Released,2020,With college decisions looming Elle juggles her long-distance romance with Noah changing relationship with bestie Lee and feelings for a new classmate.,1,27,38
3913,The Neighbor in the Window,Thriller-Drama-TV Movie,en,Front Street Pictures-A+E Studios,0,0,87,Released,2020,A suburban wife who finds herself and the security of her family threatened by another seemingly friendly neighborhood mom.,1,,18
3915,The Dating List,Comedy-Romance-TV Movie,en,My Life Productions Inc.,0,0,82,Released,2020,Career driven Abby agrees to help her busy boss find the man of her dreams but she encounters a dilemma when she starts falling for the same man her boss approves of dating.,1,,
3920,Once Upon a Main Street,Drama-TV Movie-Romance,en,Hartbreak Films-Synthetic Cinema International,0,0,88,Released,2020,Amelia Lewis is super excited when she buys an available storefront planning to open a year-round Christmas shop. But her celebration comes to a screeching halt when she discovers that Vic Manning has also bid on the property. After continually bickering and trying to one-up each other the two combatants learn to work together and even get the merchants on Main Street to put aside their differences for the greater good.,1,,
3921,Rose: A Love Story,Horror-Drama,en,Mini Productions-Great Point Media,0,0,86,Released,2020,The story of a young couple living alone in the woods who must contend with a life-altering illness that manifests itself in a violent and terrifying way. Rose’s disease is a vampiric parasitic thirst for blood. As her hunger grows all humanity seems to give way to a feral violence that harms both her and those around her. Their loving relationship strains under the burden of Rose’s illness and it is only a matter of time until the secluded life that they have built is upended entirely.,1,,
3926,Christmas Together,Romance-TV Movie,en,Hybrid,0,0,86,Released,2020,A brokenhearted New York painter Ava and a West Coast widower Mason have their lives collide when Mason’s young daughter Mia rents out his guest house to Ava for Christmas without her dad's knowledge in an attempt to convince her dad she is responsible enough to earn a dog for Christmas.,1,,
3928,Jingle Bell Bride,Romance-TV Movie,en,Johnson Production Group,0,0,84,Released,2020,Wedding planner Jessica Perez travels to a remote town in Alaska to find a rare flower for a celebrity client and is charmed by the small town during Christmas as well as the handsome local helping her.,1,,
3929,Dear Christmas,TV Movie-Romance,en,Hartbreak Films-Synthetic Cinema International,0,0,80,Released,2020,Natalie Morgan is an author and host of a popular podcast Holiday Love which shares true stories of holiday romance with its listeners. While to the outside world and her listeners everywhere see Natalie is an expert on romance she's never truly experienced a romance of her own. As Natalie prepares to embark on a promotional tour for her new book she stops back home to spend Christmas with her family and to celebrate her parent's 50th anniversary where she unexpectedly begins to experience her own holiday romance as sparks ignite with local firefighter Jack.,1,,
3931,Alone Wolf,Thriller,en,Gearmark Pictures,0,0,100,Released,2020,After witnessing a woman's boyfriend commit murder outside his home Jonathan a man who lives so alone that he hasn't left his house in two years is drawn out into the dangerous world to save her.,1,,
3932,Princess of the Row,Drama,en,Big Boss Creative-Odd Box Films-Shifty Eye Productions,0,0,90,Released,2020,The inspiring tale of a runaway foster child who will stop at nothing to live with the only family she knows: her homeless mentally-ill veteran father who lives on the streets of LA's skid row.,1,88,92
3934,Halloween Party,Horror,en,Northeast Films,0,0,93,Released,2020,A college student unwittingly releases terrifying entities from her school's past via a Halloween-themed computer meme.,1,,
3935,A New York Christmas Wedding,Romance-TV Movie-Drama,en,Conglomerate Media-Willful Productions,0,0,88,Released,2020,As her Christmas Eve wedding draws near Jennifer is visited by an angel and shown what could have been if she hadn't denied her true feelings for her childhood best friend.,1,,
3941,Birthmother's Betrayal,Thriller-TV Movie,en,Maple Island Films-Reel One Entertainment,0,0,88,Released,2020,A woman becomes suspicious when her adopted daughter's birth mother reenters her life and starts to display increasingly erratic behavior.,1,,
3942,Blueprint to the Heart,Drama-Romance-TV Movie,en,Reel One Entertainment,0,0,90,Released,2020,"Interior designer trying to save her home renovation show needs to apply her successful upscale ""fixer upper"" home renovation strategy to her blue collar carpenter by making the sweet but disheveled guy her next fixer upper project.",1,,
3945,Yellow Rose,Drama-Music,en,Home Away Productions-Civilian Studios,0,0,94,Released,2020,Rose a 17-year-old Filipino-American teenager from Texas dreams of becoming a country music icon. She has to fend for herself when her mother is arrested by ICE and must choose between following her dreams without her mother or leaving her passions behind.,1,87,76
3947,Psycho Yoga Instructor,Drama-Thriller-TV Movie,en,Lifetime,0,0,83,Released,2020,Justine Grace is desperate to sort out her life her marriage to her husband Tom and herself. When Domenic a handsome yoga teacher takes an interest in her it seems like he might be the one to finally bring happiness to her life. However he has ideas that go beyond yoga. Justine must find the strength within herself to save her marriage save her life and survive a sociopath as he tries to seduce her into the perfect pose. Ashley Wood Brady Smith Panos Vlahos star.,1,,
3951,My Name Is Sara,History-Drama,en,Watchout Productions-James Lucy Productions,0,0,111,Released,2020,The true life-story of Sara Góralnik a 13 year-old Polish Jew whose entire family was killed by Nazis in September of 1942. After a grueling escape to the Ukrainian countryside Sara steals her Christian best friend’s identity and finds refuge in a small village where she is taken in by a farmer and his young wife. She soon discovers the dark secrets of her employers’ marriage compounding the greatest secret she must strive to protect her true identity.,1,71,88
3952,Hannah Gadsby: Douglas,Comedy,en,What a Quokka Inc-Irwin Entertainment,0,0,72,Released,2020,Hannah Gadsby returns for her second special and digs deep into the complexities of popularity identity and her most unusual dog park encounter.,1,,
3955,My Birthday Romance,Comedy-Romance-TV Movie,en,Reel One Entertainment,0,0,90,Released,2020,Callie Fitzgerald is tired of her family fixing her up and questioning her single status. She is determined to find a pretend boyfriend for her 35th birthday party just so her family will leave her alone. What she didn’t expect was to actually fall for him.,1,,
3956,Elyse,Drama,en,Margam Films,0,0,94,Released,2020,Elyse appears on the surface to have it all - a beautiful family and enviable home a charmed lifestyle. However all is not what it seems and her enviable existence starts to unravel. Institutionalised following a catastrophic accident she is deeply traumatised and seemingly unreachable. Only the care from her doctor and the unconditional love from her nurse might lead to her recovery.,1,43,36
3957,Monstrous,Horror-Mystery-Thriller,en,377 Films-Traverse Terror-Lil Red Hen Media,0,0,86,Released,2020,A young woman goes searching for answers after her friend mysteriously vanishes in Whitehall NY an Adirondack town known for its Bigfoot sightings. She quickly learns that hiding in the woods is an evil more sinister than she could ever imagine.,1,60,18
3958,Voices,Horror-Drama-Thriller,en,Nuon Films,0,0,108,Released,2020,After visiting her father's grave Lilly and her mother are involved in a terrible car accident leaving Lilly orphaned and unable to see. In her youth she struggles with her blindness and begins to hear voices. Unbeknownst to her they don't belong to the living. After years of learning to cope Lilly is now happily married with a baby on the way. Lilly soon discovers her unborn baby has become a vessel a second chance for souls stuck in limbo to be re-born. She only has until the baby's first heartbeat to decide which soul will be re-born through her. Now the voices she heard in her youth have returned clamoring for the chance to come back. Among the voices she befriends the spirit of a little girl tied to a years-old cold case. Lilly finds herself in a desperate struggle with the girl's murderers and the souls vying to be born again.,1,,29
3969,Abigail Haunting,Horror,en,ITN Distribution,0,0,85,Released,2020,After escaping the clutches of an abusive relationship Katie reluctantly returns to the foster home she grew up in. Little does she know her foster mother Marge is harboring a sinister secret dating back a decade. Now Katie finds herself caught up in a horrifying family drama while confronting an angry spirit named Abigail.,1,,
3970,My Best Friend's Bouquet,TV Movie-Romance,en,Two 4 The Money Media,0,0,84,Released,2020,A hopeless romantic misses all of the signs of true love when she puts her trust in a bouquet tossed at a wedding.,1,,
