,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
5462,What are the Odds?,Drama-Family,en,FilmKaravan Originals,0,0,96,Released,2019,On the day of a major exam that could help determine her future eccentric Vivek decides to take a slightly strange stand against the system.,1,,
5467,Beast No More,Horror-Thriller,en,Desert Hotel Films-Far From Everything Films,0,0,84,Released,2019,"A young biologist Mary Jane who focuses on lepidoptery (the study of moths and butterflies) doesn't have the perfect life; she does however have what she considers the perfect son. Tragedy strikes and Mary Jane's world is disturbingly turned upside down. Fleeing the troubled ""real world"" she embarks upon a solitary bush project. In the isolated and surreal landscape Mary Jane starts experiencing strange phenomena. The opportunity to be a mother again presents itself only it comes at a cost for Mary Jane and what's left of her family.",1,,
5468,Christmas Reservations,Romance-TV Movie,en,Hartbreak Films-Cineflix Productions,0,0,90,Released,2019,It's Christmas at the Treeline Ski Resort where Holly is the event coordinator at her family lodge. She plans every event and keeps all the guests happy. But when her college sweetheart now widowed with two children checks in Holly discovers she has her own reservations about life and love.,1,,
5469,Sleeping Dogs Lie,Drama-Thriller-Mystery,en,Deserted Productions,0,0,73,Released,2019,A jealous wife kidnaps her cheating husband and his young secretary and holds them hostage in an isolated house in the desert; but divorce is the furthest thing from her mind.,1,55,
5471,All That We Destroy,Horror-TV Movie,en,Blumhouse Television-Divide / Conquer,0,0,85,Released,2019,A geneticist who fears that her son may be becoming a serial killer creates a group of clones in an attempt to cure him of his psychopathic tendencies by allowing him to relive the murder of his first victim.,1,,50
5472,I Am Somebody's Child: The Regina Louise Story,Drama-TV Movie,en,Lifetime,0,0,120,Released,2019,The journey of a young African American girl who navigated over 30 foster homes and psychiatric facilities before age 18 and the one woman Jeanne who believed in her. After Jeanne’s unsuccessful attempt to adopt Regina due to a racially motivated ruling their bond is forced apart.,1,,
5473,Rocks,Drama,en,Head Gear Films-Film4 Productions-BFI-Altitude Film Entertainment-Metrol Technology-Kreo Films FZ-The Wellcome Trust-Fable Pictures,0,0,94,Released,2019,A young teenage girl finds herself struggling to take care of herself and her younger brother after being abandoned by their single mother with no choice but to live out on the streets.,1,97,81
5474,My Best Friend's Christmas,Romance-TV Movie,en,The Ninth House-Nicely Entertainment,0,0,90,Released,2019,When Ashley Seever returns home for the holidays hoping to reconnect with her high school sweetheart Grant she soon meets his new girlfriend. In an attempt to escape the embarrassment she and her best friend Liam fake their own holiday romance…but when her fake feelings for Liam start to turn real Ashley will have to choose what her heart really wants this Christmas.,1,,
5476,Chronicle Mysteries: Recovered,Mystery-Crime-TV Movie,en,Lighthouse Pictures,0,0,84,Released,2019,Alex McPherson returns to the small town in Pennsylvania where she spent her summers as a girl to record the next episode of her true crime podcast about the disappearance of a childhood friend 20 years prior. However after teaming up with the local newspaper editor who reluctantly agrees to help her retrace the girl’s last steps Alex not only uncovers the shocking truth behind the girl’s disappearance but also a decades-old murder and its cover-up.,1,,
5478,Aurora Teagarden Mysteries: An Inheritance to Die For,Mystery-TV Movie,en,Muse Entertainment-Head First Productions-iCandy Production,0,0,84,Released,2019,A matriarch is poisoned during a family wedding reception and Aurora Teagarden vows to get to the bottom of the crime especially when her mother a friend of the dead woman stands to inherit the bulk of the massive estate.  11th installment in Aurora Teagarden Mysteries.,1,,
5482,J.T. LeRoy,Drama-History,en,Estrella Media-Buffalo Gal Pictures-Sobini Films-The Fyzz-Fortitude International-Crosby Street Films,0,0,105,Released,2019,A young woman named Savannah Knoop spends six years pretending to be a transgender writer named JT Leroy the made-up literary persona of her sister-in-law.,1,,
5486,She's Missing,Drama,en,Ripple World Pictures-Technowolfe Films,0,0,103,Released,2019,When her best friend goes missing at a rodeo Heidi goes on a search across the desert digging up secrets and encountering the violence of life on the road.,1,,
5488,Love on Safari,TV Movie-Drama-Romance,en,Incendo Productions-Mannequin Pictures-Leif Films,0,0,84,Released,2019,An American web designer inherits an animal reserve in South Africa. A no-nonsense ranger takes her on a safari in hopes that she will fall in love with the land the animals and him.,1,,55
5492,Christmas a la Mode,Romance-TV Movie,en,Gaumont International Television-Lifetime,0,0,90,Released,2019,The dairy farm Emily has been running since her father passed away has fallen on hard times. When Emily’s sister Dorothy and her handsome business partner Charlie show up with a proposition to sell the farm Emily comes up with an ingenious plan to buy out her sister's shares. She holds an online holiday ice cream flavor contest that goes viral with the help of a key ingredient Charlie's amazing apple pie. Still as the Christmas Eve deadline for the buyout approaches Emily needs a Christmas miracle to save the family farm and her father's legacy.,1,,55
5499,Braid,Thriller-Horror-Mystery,en,Wandering Bard-Somina Pictures,0,0,85,Released,2019,Two drug dealers on the lam seek refuge inside their mentally unstable friend’s mansion. But in order to stay they have to participate in her elaborate and increasingly dangerous game of permanent make-believe.,1,,
5501,After Louise,Comedy-Drama,en,Scoop Films,0,0,90,Released,2019,Kath a shy young woman befriends Bob the reclusive gardener at a seaside hotel where she's getting married. Kath has never come to terms with her mother leaving home when she was eight and that her overbearing father Ken never talks about her. Now she is getting married to escape only to discover that her fiancée Steve is completely dominated by Ken as well. Bob is a gentle eccentric man with a dry sense of humour and a troubled past. He spent a long time in prison and in the years he's worked at the hotel he has never ventured beyond the gardens which he tends with obsessive care. Kath sparks a connection to an unresolved relationship from Bob's past with a girl called Louise which resonates so strongly that he feels compelled to leave the safety of the hotel and confront his past.,1,,
5503,Last Seen in Idaho,Crime-Mystery-Thriller,en,Fireshoe Productions-Breaking Glass Pictures,0,0,110,Released,2019,A woman awakens from a coma after a car accident and begins having shocking visions of her future murder. It's a race against the clock as she tries to solve and prevent her own murder.,1,,59
5506,An Acceptable Loss,Thriller-Drama,en,Corrado Mooncoin,0,0,102,Released,2019,"Former top U.S. security adviser Elizabeth ""Libby"" Lamm is threatened by associates from her dark past including Rachel Burke a steely commanding politician with an unwavering knack for achieving her goals. Colluding with Rachel is Adrian an unyielding patriotic chief of staff. Martin harbors another type of obsession with Libby in this story of betrayal and regret.",1,12,70
5511,Clemency,Drama,en,Big Indie Pictures-ACE Pictures Entertainment-Bronwyn Cornelius Productions,0,309776,112,Released,2019,Years of carrying out death row executions have taken a toll on prison warden Bernadine Williams. As she prepares to execute another inmate Bernadine must confront the psychological and emotional demons her job creates ultimately connecting her to the man she is sanctioned to kill.,1,,
5512,Hell House LLC III: Lake of Fire,Horror,en,Cognetti Films-Terror Films,0,0,85,Released,2019,Set one year after the events of Hell House LLC II the hotel is on the verge of being torn down when it is purchased by billionaire Russell Wynn as the new home for his popular interactive show Insomnia. He invites journalist Venessa Sheppard and her crew to record everything happening inside the hotel leading up to the performance - but they soon encounter a more nefarious plot one that threatens to unleash a veritable hell on earth.,1,,
5514,Daddy Issues,Drama,en,Under 1 Roof productions,0,0,90,Released,2019,Maya a 19 year old queer pixie gets romantically involved with her sexually fluid insta-crush and unknowingly inserts herself into a twisted love triangle.,1,89,76
5518,The Missing Sister,TV Movie-Thriller,en,Cartel Pictures,0,0,90,Released,2019,When Sharon finally tracks down her missing sister Raven she’s elated to be back together – until she begins to suspect that Raven isn’t her sister at all but rather an opportunistic impostor.,1,,
5521,Little Joe,Drama-Science Fiction,en,Coop 99 Filmproduktion-BR-BBC Film-ARTE-ORF-The Bureau-Essential Filmproduktion,0,0,106,Released,2019,Alice a single mother who is more dedicated to her work as a genetic engineer than to her teenage son Joe develops a new variety of flower that is supposed to have the ability to make its owner happy thanks to its special chemical properties.,1,67,41
5524,Extra Ordinary,Fantasy-Comedy-Horror,en,Screen Ireland-Epic Pictures Group-Blinder Films-uMedia-uFund-Wildcard Distribution-Inevitable Pictures-Cranked Up Films,0,0,94,Released,2019,A driving instructor must use her other-worldly gifts to save a lonely man’s daughter from a rock star looking to use her for Satanic purposes.,1,98,77
5526,Write Before Christmas,TV Movie-Romance,en,Hallmark Media,0,0,90,Released,2019,A recently single Jessica sends Christmas cards to people who have impacted her life—the aunt who raised her her younger brother in the military a popstar who was part of the soundtrack of her life the music teacher who inspired her and the best friend who always tells the truth.,1,,59
5527,Starfish,Drama-Horror-Science Fiction,en,Spellbound Entertainment-We Are Tessellate-3Roundburst Productions,0,0,101,Released,2019,A girl grieves the loss of her best friend as the world comes to an end.,1,,73
5528,Little Woods,Drama-Thriller,en,Automatik Entertainment-Buffalo Picture House-Water's End Productions-Stoneboies Entertainment-Extra A Productions-Tango Entertainment,0,0,103,Released,2019,For years Ollie has illicitly helped the struggling residents of her North Dakota oil boomtown access Canadian health care and medication. When the authorities catch on she plans to abandon her crusade only to be dragged in even deeper after a desperate plea for help from her sister.,1,95,55
5529,Social Media 101,Comedy-Drama,en,Mlaz Productions,0,0,90,Released,2019,Social media 101 gives a highlight of people’s lifestyle on social media through the eyes of 3 young women (Ada Emelda and Gina); Ada is a Baker who puts up pictures/Videos of her works hoping to get patronage but meets her Waterloo. Emelda who filters and photoshops everything (boobs Hips Skin tone) she posts on social media soon catches the attention of an American based business tycoon who falls in love with one of her Photoshopped pictures until an unexpected turn of events reveals shocking truths. Gina the married one has a restrain from her husband to post anything that concerns him on social which leads to suspicions and hidden secrets.,1,,
5530,The Reliant,Action-Family,en,Fervent House Media,0,0,140,Released,2019,Economic collapse causes widespread rioting and social unrest leaving a lovesick 19-year-old girl struggling to care for her siblings in a stretch of woods bordered by lawless anarchy wondering why a good God would let this happen.,1,,28
5532,El Duende,Mystery,en,Nexos Films,28700,0,110,Released,2019,The film tells the story of a girl who arrives in the city with her young son and must take care of an old house where an elf lives. One day the child disappears mysteriously which will motivate his mother to do the impossible to recover it.,1,,
5533,Here Awhile,Drama,en,Matchstrike Pictures-Trulime Entertainment-Alette Entertainment-Woodenhorseboy Productions,0,0,83,Released,2019,Terminally ill Anna returns to Oregon to reconnect with her estranged brother while simultaneously making the heart-wrenching choice to end her life putting to use the Death with Dignity Act.,1,,64
5534,Prescription for Love,Romance-Drama-TV Movie,en,Candlelight Media Group-Silver Peak Productions-SunWorld Pictures,0,0,88,Released,2019,Claire’s life as a nurse in a busy hospital is complicated by a supervisor who is intent on making her miserable with tedious and extra tasks. Claire’s only relief is the patients she treats and even that is not always a picnic. On a rare night off she attends a dance performance and gets trapped in an elevator with a charming man. There is an instant connection between them but as they are “rescued” from the elevator they are pulled away from each other before they can exchange names and numbers.,1,,29
5535,Good Posture,Drama-Comedy,en,Talland Films-Northern Stories-Two Flowers and a King Pictures-Looking for Levi Productions,0,0,92,Released,2019,After breaking up with her boyfriend Lillian moves in with married couple Julia and Don only to overhear them arguing in the night. The front door slams as Don moves out and the following days sees Lillian selfish and irresponsible having to earn her keep by cooking for Julia a reclusive distrustful writer who rarely emerges from her room. Though communicating largely through notes the odd couple gradually forge a bond and help one another to negotiate the foibles phobias and obstacles that have long hindered their happiness.,1,95,
5536,A Taste of Summer,TV Movie-Romance,en,Johnson Production Group,0,0,90,Released,2019,Gabby Ferrar moves to the town of Bright Shore Massachusetts to open a restaurant after a stint as a sous chef in New York. Upon arrival she encounters Caleb Delaney a single father who runs his own restaurant and coaches the girls’ softball team. Both restaurants will compete in the Taste of Summer Food Festival hosted in Bright Shore. During the course of the summer Gabby finds joy in running her own restaurant as she rediscovers her passion and gets to know Caleb.,1,,
5542,A.M.I.,Horror,en,Greendale Productions-Motorcycle Boy Productions-SouthPaw Productions-IndustryWorks Studios,0,0,77,Released,2019,A seventeen year old girl forms a co-dependent relationship with an artificial intelligence on her phone and goes on a murderous rampage.,1,,
5543,Mother's Little Helpers,Comedy-Drama-Family,en,Bold Management & Production-KP2 Productions-Subtractive,0,0,99,Released,2019,When Joy Pride a groovy 70s burn-out on the caboose of the flower power movement learns she has weeks to live her estranged children come together to do right by a mother who always did them wrong. It's based on the premise that no matter who dies we always find a way to make it all about us.,1,,
5545,Termination,Action-Horror-Science Fiction,en,High Octane Pictures,0,0,82,Released,2019,A faulty prototype of man-engineered human whose systematic flaw causes her to kill people when she loses control has to convince her reluctant Creator to terminate her.,1,,
5546,Tiffany Haddish: Black Mitzvah,Comedy,en,Push It Productions,0,0,55,Released,2019,On her 40th birthday Tiffany Haddish drops a bombastic special studded with singing dancing and raunchy reflections on her long road to womanhood.,1,,
5547,One Winter Proposal,Romance-TV Movie,en,Cartel Pictures-Hallmark Media-The Cartel,0,0,90,Released,2019,Cara and Ben return to the resort where they fell in love a year earlier. They invite her friend Megan hoping she'll reconnect with Ben's friend Sean now the resort's doctor. During the trip Cara finds a jewelry receipt leading her to expect a proposal from Ben but a misunderstanding may ice his plan.,1,,62
5553,Hell Girl,Horror,en,Tri-Fold Pictures-Transcendent Entertainment-Branded Films,0,0,81,Released,2019,A demonic creature not of this world impregnates a woman. 160 years later a team of ghost hunters must set aside their quick buck party mentality when they discover one of their team is the offspring of the entity haunting the place - and its true target. The offspring and her friends become uneasy allies with the ghost of the mother to destroy the demon and restore harmony.,1,,
5555,Groupers,Comedy-Drama,en,Cold Cockle Productions,0,0,109,Released,2019,A grad student kidnaps two homophobic high-school bullies to use as her subjects in an experiment performed at the bottom of an empty swimming pool.,1,29,90
5557,Purity Falls,Thriller-TV Movie,en,Stargazer Films-Dominion Pictures,0,0,90,Released,2019,After the tragic death of her husband a mother moves her teenage son and daughter to the idyllic town of Purity Falls only to find the rift with her son deepen when he becomes entrapped in the neighborhood maven's nefarious home business.,1,,
5558,Driven,Comedy-Horror-Thriller,en,Dead Leaf Productions,0,0,89,Released,2019,Emerson Graham's nights as a cab driver are filled with annoyances and inconveniences but until tonight never attacks and disappearances. After picking up a mysterious passenger her evening goes from working a job to performing a quest as they must race against the clock to defeat a force of evil. The meter is running.,1,64,62
5562,Use Me,Thriller,en,Green Light Productions,0,0,91,Released,2019,Use Me is a provocative thriller following filmmaker Julian Shaw (playing himself) as he makes a documentary about ‘mental humiliatrix' Ceara Lynch (playing herself). Lynch is a new breed of online sex worker who has made a fortune humiliating her willing clientele over the Internet without ever meeting them in person.  As Julian delves deeper into Ceara’s bizarre practice he discovers that the line between fantasy and reality isn’t as clear as she portrays it to be. Could it be that Ceara is hiding something deeply unethical from Julian? Perhaps some of her clients aren’t as willing as she has portrayed them to be?  When Julian engineers a real-world encounter between Ceara and a slave he believes she has wronged a game of cat and mouse begins that could have life and death consequences.,1,86,74
5564,Mommy Would Never Hurt You,Thriller-TV Movie,en,The Asylum,0,0,90,Released,2019,Riley wants to rebuild her relationship with her mother and little sister who are shut-ins due to her sister's illness. When Riley realizes her sister may not be sick her mother will stop at nothing to keep her daughters with her forever.,1,,
5567,The Secret Lives Of Cheerleaders,Drama-TV Movie,en,Production Media Films-Hybrid,0,0,88,Released,2019,A new transfer student reluctantly tries out for the cheerleading team at the insistence of her overly ambitious mother.,1,,
5568,The WonderGrove Wizard of Oz,Animation-Family-Fantasy,en,Wonder Media,3000000,0,69,Released,2019,Dorothy has anxiety about transitioning from elementary school to middle school. Her journey to Oz and her desire to get back home forces her to confront her anxieties and come to realize that with the support of her family and friends and by applying her brains her heart and courage she will always flourish.,1,,
5575,Along Came the Devil II,Horror-Thriller,en,DeVan Clan Productions,0,0,87,Released,2019,After receiving an unsettling voicemail Jordan (Wiggins) returns home looking for answers only to find her estranged father and even more questions. A demonic force has attached itself to the town and no one is safe. The only one who seems to know anything is the small town's Reverend.,1,,
5577,Santa Girl,Comedy-Romance,en,Capital Arts Entertainment-Robbins Entertainment-The Film Studio At Shenandoah,0,0,90,Released,2019,Santa's daughter gets a chance to attend college for one semester in the 'real' world before heading back to the North Pole to fulfill her duties under her father.,1,,27
5579,The Immortal Wars: Resurgence,Action-Science Fiction,en,Carcass Studios-Quantum Arc Media,0,0,112,Released,2019,The war for freedom has just begun. Trikalypse joins forces with the rebel leader and her team of freedom fighters. They must now fight back to bring Dominion down and expose him to the world.,1,,
5582,Philophobia: or the Fear of Falling in Love,Comedy-Horror,en,Tunnel Light Pictures,0,0,85,Released,2019,Mildly successful podcaster Damien Booster is digging his bachelor lifestyle until a frequent hookup confesses her love for him while delivering an ultimatum. If he shows up for brunch to meet her mother she'll know he is serious. If not things are over between them. Terrified of his true feelings Damien accepts this breakup but his mind and inner feelings begin to spin out of control with haunting visions of commitment just in time for his home town best friend to visit him in Los Angeles. Damien attempts to maneuver through his psychological and emotional breakdown to show his friend a good time in Hollywood but his fear of love may get the best of him.,1,,
5587,A Blue Ridge Mountain Christmas,TV Movie-Romance,en,Muse Entertainment,0,0,90,Released,2019,Hotel manager Willow returns to her stunning Virginia hometown to help her sister plan a Christmas wedding at the inn her family once owned. She must work with current owner and single dad David who wants to let go of the past.,1,,40
5589,Dance Together,Family,en,Puppy Dog Productions,0,0,90,Released,2019,Dance Together follows two teen girls brought together by a passionate need to express themselves. Holly an injured dancer and Alex a shy girl who is Deaf have a chance meeting that sparks a creative partnership. Alex introduces Holly to American Sign Language poetry and helps her gain the confidence to stand up to her bullies while Holly helps Alex add a dancer's flair to her poetry routine that just might put her group over the top. Dance Together features original and licensed songs along with stunning choreography.,1,,
5598,Noelle,Family-Comedy-Fantasy,en,Walt Disney Pictures,0,0,100,Released,2019,Kris Kringle's daughter Noelle sets off on a mission to find and bring back her brother after he gets cold feet when it's his turn to take over as Santa.,1,57,55
5600,Making Noise Quietly,Drama,en,Open Palm Films,0,0,98,Released,2019,Three stories of strangers meeting on the edge of war. A conscientious objector and a roaming artist find tenderness as the carnage of the Second World War unfolds across the English Channel. A bereaved mother struggles with bitterness and love in recollecting her estranged son lost in the Falklands. Deep in the Black Forest of Germany an ageing holocaust survivor seeks to bring peace to disturbed young boy and his equally wild stepfather.,1,70,
5601,Geng,Comedy,en,Cinematic Sdn Bhd-Perempuan Productions,0,0,110,Released,2019,Isabella is an ex-convict who has sworn off her life of crime. Unfortunately her old gang boss wants her to do one last drug transaction and kidnaps her mother to blackmail Isabella. With the help of her high school best friends Mariam and Anita Isabella goes on a road trip to save her mother.,1,,
5602,Coyote Lake,Thriller,en,Cranked Up Films,0,0,93,Released,2019,Coyote Lake is a reservoir on the Rio Grande along a dangerous drug smuggling route that has become synonymous with cartel violence and mysterious disappearances.  It is there on the lake that Teresa and her seventeen-year-old daughter Ester run a boarding house where they routinely drug rob and drown the unsuspecting drug-runners and human traffickers who stay the night.  Teresa justifies the killings to her daughter claiming they are ridding the world of bad people and saving the stolen money to leave Coyote Lake and start anew. But when they are taken hostage themselves by two intruding cartel gangsters their dark routine is interrupted.,1,83,75
5604,Saving Zoë,Drama-Mystery-Thriller,en,Studio71-Blue Fox Entertainment-Calabrian Rhode Productions,0,0,95,Released,2019,A year after the murder of her sister Zoë Echo is determined to uncover the truth. With Zoë's diary as her guide Echo finds herself pulled into the darkness of her sister's secret life and she uncovers how one small decision can lead to tragic consequences.,1,,
5605,First Lady II: Maria's Revenge,Drama-Action,en,Dennis Reed II Productions,0,0,125,Released,2019,Maria had a chance to reap revenge on the man that took her world away. Now with a bounty on her head because she killed this man's wife a war has begun.,1,,
5607,Teen Spirit,Music-Drama,en,Head Gear Films-Automatik Entertainment-Metrol Technology-Blank Tape-Interscope Films-Aperture Media Partners,0,0,92,Released,2019,A shy teenager living on the Isle of Wight dreams of pop stardom. With the help of an unlikely mentor she enters a singing competition that will test her integrity talent and ambition.,1,,41
5609,Hailey Dean Mysteries: Death on Duty,Mystery-TV Movie,en,Howard Braunstein Films-Mystique Films,0,0,84,Released,2019,Psychologist and former prosecutor Hailey Dean aids her friend Detective Garland Fincher in investigating the murder of his former Marine friend. With a growing list of suspects who each seem to have strong motives Hailey uses her investigative skills as well as her uncanny ability to read people to read and follow the clues that will lead them to the killer. And when the body of a female Marine shows up in the same park where Fincher’s buddy was found the case takes a whole new turn as Hailey uncovers a conspiracy that puts her own life in danger as she pursues justice for the victims.,1,,
5611,Hellcat's Revenge II: Deadman's Hand,Action-Thriller,en,KillerWolf Films,50000,0,82,Released,2019,"Tough and sexy ""Hellcat"" club member Kat gets framed for a crime she didn't commit and sent to a gruesome women's prison ruled by a maniacal warden. She must fight her way out in order to get her revenge against ruthless and sadistic biker gang leader Rosie—and get help from her former lover ""Snake"" to make that revenge happen.",1,,
5614,The Incredible 25th Year of Mitzi Bearclaw,Drama-Comedy,en,Freddie Films-Turtle Night Productions-Circle Blue Entertainment,0,0,96,Released,2019,An Indigenous woman reluctantly returns to her isolated reserve to help her father care for her bitter mother.,1,,
5615,Amanda Seales: I Be Knowin',Comedy-TV Movie,en,HBO,0,0,60,Released,2019,Comedian/actor Amanda Seales stars in her first HBO stand-up special taped in front of a live audience at the Edison Ballroom in NYC.,1,,
5620,Adventures of Dally and Spanky,Family,en,Taylor & Dodge,0,0,84,Released,2019,A girl inherits a miniature horse that develops an unlikely friendship with her half-sister's Jack Russell Terrier who takes to riding on the horse's back.,1,,
5627,Creep Nation,Horror-Thriller,en,Foresight Features,0,0,85,Released,2019,A young woman is stalked by a dark web network after booking a weekend rental unit online. Her every move is captured online and when her brother begins to uncover what's happening he must find a way to rescue her from the eyes of her predators.,1,,
5629,VFW,Action-Horror,en,Voltage Pictures-Channel 83 Films-Fangoria Films-Media Finance Capital-Good Wizard,0,0,92,Released,2019,A typical night for veterans at a VFW turns into an all-out battle for survival when a desperate teen runs into the bar with a bag of stolen drugs. When a gang of violent punks come looking for her the vets use every weapon at their disposal to protect the girl and themselves from an unrelenting attack.,1,83,63
5635,12 Pups of Christmas,Romance-TV Movie,en,Feifer Worldwide,0,0,90,Released,2019,Recently single and starting a new job in a different city Erin a canine therapist is getting a fresh start. But just when she thought her new life would be the reset she needed her self-centered boss Martin tasks Erin with finding homes for 12 puppies who were left behind after a photo shoot for his struggling GPS locator company - and all before Christmas. As they work together Erin realizes Martin may not be so bad after all and her take-charge attitude not only helps Martin save his company but also reveals a calmer better self that opens them both up to the idea of love.,1,,17
5637,Lynn + Lucy,Drama,en,BBC Films-BFI Film Fund-Lipsync Productions,0,0,90,Released,2019,Lynn and Lucy are lifelong best friends their relationship as intense as any romance. Neither has ventured far from where they grew up. Lynn who married her first boyfriend and whose daughter is fast growing up is delighted when the charismatic volatile Lucy has her first baby boy. Lucy however does not react to being a mother as Lynn expects. Soon they find their friendship is tested in extreme circumstances.,1,,
5639,Nostalgic Christmas,Romance-TV Movie,en,Hallmark Media-Leif Films,0,0,90,Released,2019,When Anne helps her father close the family's toy store what she finds will help inspire an entire town that is need of some Christmas cheer.,1,,
5641,Corporate Animals,Comedy-Horror,en,Screen Media Films-Snoot Entertainment-Protagonist Pictures-Pacific Electric Picture Company,0,0,86,Released,2019,Disaster strikes when the egotistical CEO of an edible cutlery company leads her long-suffering staff on a corporate team-building trip in New Mexico. Trapped underground this mismatched and disgruntled group must pull together to survive.,1,25,15
5643,Boxes & Blessings,Comedy,en,Wright Family Films,1000,0,70,Released,2019,A mom (Ashley Wright) moves across country to an island with her daughter (Scout Wright) they will not be expecting the challenges they will face from the man (David Wright) living next door. Through the eyes of three girls that become best friends and how their lives will be affected forever. A wholesome family movie that will have you ready to laugh hold your breath and cry. Dove Approved.,1,,
5647,The Hidden Track,Thriller-Mystery,en,RED Carpet Studio-Oakhill Productions AB,0,0,138,Released,2019,A young woman from Russia travels to London to investigate the disappearance of her older sister who vanished years ago.,1,,
5649,Counsel,Drama,en,BBC Northern Ireland-Lacada Entertainment,0,0,60,Released,2019,An alpha female barrister complicates her professional and personal life when she falls for a client.,1,,
5650,Miss Virginia,Drama,en,Moving Picture Institute,0,0,102,Released,2019,A struggling inner-city mother sacrifices everything to give her son a good education. Unwilling to allow her son to stay in a dangerous school she launches a movement that could save his future - and that of thousands like him.,1,50,83
5651,Take Me Somewhere Nice,Drama,en,Pupkin-VPRO,0,0,92,Released,2019,A teen raised in the Netherlands by her single mother travels to their native Bosnia to visit the father who left them as he’s been admitted to a rural hospital. Joined by her cousin and his best friend they hit the road.,1,93,67
5652,The Twisted Nanny,Thriller-TV Movie,en,The Asylum,0,0,83,Released,2019,When single mother Julia realizes night nanny Olivia is turning her children against her Julia must fight to prove that Olivia is not who she is before she gets custody of the kids for good.,1,,
5655,Turkey Drop,Romance-TV Movie,en,Muse Entertainment-Eggplant Picture & Sound,0,0,84,Released,2019,Lucy Jacobs a freshman university student returns home to her small town for Thanksgiving break and suspects she's about to get turkey dropped— aka dumped by her high school sweetheart. To avoid a Turkey Day travesty Lucy gets out of her comfort zone proving she's not the same play-it-safe girl she once was.,1,,71
5658,The Art of Self-Defense,Comedy-Thriller,en,End Cue,0,2414269,104,Released,2019,Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity violence and hypermasculinity and a woman fighting for her place in it.,1,,
5661,Radioflash,Thriller-Drama,en,Dark Coast Pictures-Decipher Entertainment,0,0,103,Released,2019,When a nuclear strike causes an electromagnetic pulse that cuts off all power water and communication to the entire western United States Reese finds herself plunged into an all-too-real fight to survive. As pandemonium grips her city Reese and her father set out on a desperate journey in search of safety--a perilous trek through a world gone mad where every encounter with a stranger could be your last.,1,0,47
5664,Beyond,Comedy-Romance,en,MTK Films-Motherland Media,0,0,107,Released,2019,Rachel wants it all: an education a husband a family. Fresh out of college she will see what the world has in store for her.,1,68,75
5665,Black Christmas,Horror-Mystery-Thriller,en,Universal Pictures-Blumhouse Productions-Divide / Conquer,5000000,18529730,92,Released,2019,During Christmas break the women at Hawthorne College start being preyed upon by an unknown stalker. Riley a girl dealing with her own trauma decides to take matters into her own hands before her and her friends are murdered too.,1,14,38
5666,Jenny Lewis' On The Line Online,Music-Comedy,en,Abso Lutely Productions-JennyLewis.com,0,0,210,Released,2019,With a little help from her friends Jenny Lewis hosts a three hour telethon featuring music magic and a call-in hotline.,1,,
5670,Blackbird,Drama,en,Millennium Films-SF Studios-Busted Shark Productions-Eclectic Pictures,0,0,98,Released,2019,A terminally ill mother invites her family to their country house for one final gathering but tensions quickly boil over between her two daughters.,1,,
5677,Infernum,Horror,en,Luminol Entertainment     Vekinis Studios,220000,0,85,Released,2019,"Ancient literature has referred to the sound of hell as ""the wailing and gnashing of teeth.""  Many people believe that may be the explanation behind a paranormal phenomenon that has been heard around the world. Camille Williams (Suziey Block) believes this haunting sound is responsible for the disappearance of her parents when she was a young girl. Now a grown woman Camille sets out with her friend James (Clinton Roper Elledge) to hopefully find some answers.",1,,
5678,Taboo 2,Drama,en,The Peoples Network-Maverick Entertainment Group,25000,0,75,Released,2019,Roxanne moves in with her Uncle and Auntie where her past of sexual abuse against her cousins tears the family apart while discovering a deeper secret that has major consequences.,1,,
5682,Trinity Sunday,Drama,en,MAZE Films-Versus Pictures-Planeta Inform,0,0,81,Released,2019,In a love triangle there are always three participants: the torturer the saviour and the victim who change roles depending on the situation. There is no room to condemn anyone there is no right and no guilt. A betrayal can happen with everyone. Margo admits to her husband George that she betrayed him with her student Anton. Her confession changes the life of three people. At first it seems that it is a usual story but gradually it emerges that everything that happens to Margo has a deeper meaning. She begins to understand God family and love. She starts to realize how these values correspond with the eastern world where she has grown up and with the western world where she now lives.,1,,
5683,Tower of Silence,Fantasy,en,Palmarium Limited Liability Company,0,0,107,Released,2019,When the great sorceress Kae is captured by a mysterious enemy her young followers devise a plan to rescue her.,1,,
5690,Who Am I?,Drama,en,Strong Foundation Films,940000,0,88,Released,2019,Pastor Joe is a young family man who leads a church in an active city where he reaches out to the poor and destitute in any way he can. One day a woman named Tasha comes to his church seeking for help. Pastor Joe sits down with her and she shares an intense life story. She shares how she was born how she was set free from a world of drugs racism theft and human trafficking. Her story becomes increasingly complex as people from her past come in contact with Pastor Joe with their own life struggles of suicide teen pregnancy and abortion. As their stories tie together it brings hope redemption and salvation to the forefront and gives us a picture of what it means to experience the transformation of God going from darkness to light and to continue on the narrow path each and every day.,1,67,68
5693,Entity Project,Horror,en,Oceans Filmworks,0,0,87,Released,2019,A director and her friends renting a haunted house to capture paranormal events in order to prove it and become popular.,1,,
